run,row,task,baseline_nll,ablated_nll,delta_nll,delta_token_accuracy
r1-A,7,ROTATE_SWAP,1.0272706944601877,1.0272706965037754,2.04358774347213e-09,0.0
r1-A,7,INC_SWAP,0.7054150516646249,0.7054095748492649,-5.476815360005993e-06,0.0
r1-B,1,REVERSE,1.0205383004461015,1.1875783967971802,0.1670400963510787,0.1066666666666666
r1-B,1,ROTATE,0.9247055728094918,1.0597616822378977,0.1350561094284058,0.0233333333333333
r1-B,1,INC,1.162963046346392,1.3318700061525617,0.1689069598061696,0.0566666666666666
r1-B,1,SWAP,1.0312774126870292,1.2278943872451782,0.1966169745581489,0.08
r1-B,1,REVERSE_ROTATE,1.2275979273659845,1.3638314376558576,0.1362335102898733,0.1066666666666666
r1-B,1,REVERSE_INC,1.1295135474205018,1.313167086328779,0.1836535389082771,0.0549999999999999
r1-B,1,REVERSE_SWAP,1.178992612702506,1.337940320287432,0.1589477075849261,0.0416666666666666
r1-B,1,ROTATE_INC,0.992547824042184,1.161126608167376,0.1685787841251919,0.0983333333333333
r1-B,1,ROTATE_SWAP,1.1588406671796527,1.286927148274013,0.1280864810943602,0.0499999999999999
r1-B,1,INC_SWAP,0.7250646076883589,1.0036621931621006,0.2785975854737417,0.1649999999999999
r1-B,2,REVERSE,1.0205383004461015,1.0177315371377127,-0.0028067633083888,0.0033333333333334
r1-B,2,ROTATE,0.9247055728094918,0.9264584507261004,0.0017528779166084,0.0066666666666667
r1-B,2,INC,1.162963046346392,1.1634573446001326,0.0004942982537405,0.0016666666666665
r1-B,2,SWAP,1.0312774126870292,1.033467095238822,0.0021896825517926,-0.0016666666666665
r1-B,2,REVERSE_ROTATE,1.2275979273659845,1.225996903691973,-0.0016010236740113,-0.0083333333333333
r1-B,2,REVERSE_INC,1.1295135474205018,1.1290993564469474,-0.0004141909735544,0.0
r1-B,2,REVERSE_SWAP,1.178992612702506,1.178454565320696,-0.0005380473818097,0.0016666666666666
r1-B,2,ROTATE_INC,0.992547824042184,0.9966336597715104,0.0040858357293265,-0.0016666666666667
r1-B,2,ROTATE_SWAP,1.1588406671796527,1.157081481729235,-0.0017591854504177,-0.0016666666666666
r1-B,2,INC_SWAP,0.7250646076883589,0.7271303033828735,0.0020656956945146,0.0
r1-B,3,REVERSE,1.0205383004461015,1.0221561707769122,0.0016178703308107,0.0016666666666667
r1-B,3,ROTATE,0.9247055728094918,0.925940512929644,0.001234940120152,0.0033333333333334
r1-B,3,INC,1.162963046346392,1.1619533388955252,-0.0010097074508668,-0.0016666666666667
r1-B,3,SWAP,1.0312774126870292,1.0326162934303285,0.0013388807432992,0.005
r1-B,3,REVERSE_ROTATE,1.2275979273659845,1.2295197997774396,0.0019218724114553,0.0066666666666667
r1-B,3,REVERSE_INC,1.1295135474205018,1.1330354397637503,0.0035218923432485,-0.0033333333333332
r1-B,3,REVERSE_SWAP,1.178992612702506,1.1790591410228184,6.652832031250888e-05,-0.0083333333333333
r1-B,3,ROTATE_INC,0.992547824042184,0.9947325733729772,0.0021847493307931,-0.0016666666666667
r1-B,3,ROTATE_SWAP,1.1588406671796527,1.158771811894008,-6.885528564470889e-05,0.0
r1-B,3,INC_SWAP,0.7250646076883589,0.7275515934399196,0.0024869857515606,0.0016666666666665
r1-B,4,REVERSE,1.0205383004461015,1.0204836801120214,-5.462033408010214e-05,-0.0016666666666665
r1-B,4,ROTATE,0.9247055728094918,0.9247238118307932,1.823902130126953e-05,-0.0033333333333332
r1-B,4,INC,1.162963046346392,1.1628244652066912,-0.0001385811397007,-0.0016666666666667
r1-B,4,SWAP,1.0312774126870292,1.032038884503501,0.0007614718164716,0.0033333333333334
r1-B,4,REVERSE_ROTATE,1.2275979273659845,1.2276271493094308,2.922194344656681e-05,-0.0016666666666667
r1-B,4,REVERSE_INC,1.1295135474205018,1.1298657577378408,0.000352210317339,-0.0016666666666667
r1-B,4,REVERSE_SWAP,1.178992612702506,1.1787400797435217,-0.0002525329589844,0.0
r1-B,4,ROTATE_INC,0.992547824042184,0.9924555397033692,-9.228433881480758e-05,0.0
r1-B,4,ROTATE_SWAP,1.1588406671796527,1.159110036918095,0.0002693697384423,0.0033333333333333
r1-B,4,INC_SWAP,0.7250646076883589,0.7250092349733626,-5.537271499633789e-05,-0.0016666666666667
r1-B,5,REVERSE,1.0205383004461015,1.019864867755345,-0.0006734326907564,-0.0016666666666665
r1-B,5,ROTATE,0.9247055728094918,0.9245271096910748,-0.0001784631184169,-0.0016666666666665
r1-B,5,INC,1.162963046346392,1.1633502408436367,0.0003871944972446,-0.0016666666666667
r1-B,5,SWAP,1.0312774126870292,1.032357037408011,0.0010796247209821,0.0
r1-B,5,REVERSE_ROTATE,1.2275979273659845,1.227060671533857,-0.0005372558321272,-0.0016666666666667
r1-B,5,REVERSE_INC,1.1295135474205018,1.129564084666116,5.053724561410178e-05,0.0
r1-B,5,REVERSE_SWAP,1.178992612702506,1.179667889050075,0.000675276347569,-0.0033333333333333
r1-B,5,ROTATE_INC,0.992547824042184,0.9920042535236904,-0.0005435705184936,-0.0033333333333332
r1-B,5,ROTATE_SWAP,1.1588406671796527,1.1592566473143442,0.0004159801346914,-0.0033333333333333
r1-B,5,INC_SWAP,0.7250646076883589,0.7257609707968575,0.0006963631084986,0.0
r1-B,6,REVERSE,1.0205383004461015,1.020199784551348,-0.0003385158947535,0.0
r1-B,6,ROTATE,0.9247055728094918,0.9249634408950804,0.0002578680855886,0.0
r1-B,6,INC,1.162963046346392,1.1620855951309204,-0.0008774512154716,-0.0016666666666667
r1-B,6,SWAP,1.0312774126870292,1.0327361614363535,0.0014587487493242,0.0
r1-B,6,REVERSE_ROTATE,1.2275979273659845,1.2276460191181728,4.809175218856154e-05,0.0
r1-B,6,REVERSE_INC,1.1295135474205018,1.1296580726759775,0.0001445252554757,-0.0016666666666667
r1-B,6,REVERSE_SWAP,1.178992612702506,1.1792966944830758,0.0003040817805699,0.0
r1-B,6,ROTATE_INC,0.992547824042184,0.9922952829088484,-0.0002525411333356,-0.0033333333333332
r1-B,6,ROTATE_SWAP,1.1588406671796527,1.158523496559688,-0.0003171706199647,0.0016666666666666
r1-B,6,INC_SWAP,0.7250646076883589,0.7261645252364023,0.0010999175480433,0.0
r1-B,7,REVERSE,1.0205383004461015,1.019725168773106,-0.0008131316729953,-0.0016666666666665
r1-B,7,ROTATE,0.9247055728094918,0.9251464411190576,0.0004408683095659,0.0
r1-B,7,INC,1.162963046346392,1.1642445945739746,0.0012815482275825,-0.0016666666666667
r1-B,7,SWAP,1.0312774126870292,1.032632703781128,0.0013552910940988,0.0016666666666667
r1-B,7,REVERSE_ROTATE,1.2275979273659845,1.2275332471302578,-6.468023572647752e-05,-0.005
r1-B,7,REVERSE_INC,1.1295135474205018,1.129425529071263,-8.801834923888308e-05,0.0
r1-B,7,REVERSE_SWAP,1.178992612702506,1.1784262193952288,-0.000566393307277,0.0
r1-B,7,ROTATE_INC,0.992547824042184,0.9925795766285488,3.175258636478606e-05,-0.0033333333333332
r1-B,7,ROTATE_SWAP,1.1588406671796527,1.1590357978003365,0.0001951306206837,0.0
r1-B,7,INC_SWAP,0.7250646076883589,0.7253950841086252,0.0003304764202662,0.0016666666666665
r1-C,1,REVERSE,1.3356757307052611,1.3732452474321637,0.0375695167269025,0.0383333333333333
r1-C,1,ROTATE,1.229559076172965,1.2509731020246233,0.0214140258516584,-0.0033333333333333
r1-C,1,INC,1.6587488310677665,1.6819979763031006,0.023249145235334,-0.0066666666666666
r1-C,1,SWAP,1.251761863572257,1.2756783941813878,0.0239165306091309,-0.005
r1-C,1,REVERSE_ROTATE,1.465080600466047,1.478508130482265,0.0134275300162178,0.0049999999999999
r1-C,1,REVERSE_INC,1.5478517471040998,1.588024169376918,0.0401724222728183,-0.005
r1-C,1,REVERSE_SWAP,1.435820299557277,1.4777047892979214,0.0418844897406442,0.0466666666666666
r1-C,1,ROTATE_INC,1.4392588560921806,1.4729834399904524,0.0337245838982718,-0.01
r1-C,1,ROTATE_SWAP,1.4333879341397966,1.4514082963126047,0.0180203621728081,0.0133333333333333
r1-C,1,INC_SWAP,1.416503960064479,1.4673704964773997,0.0508665364129201,0.0083333333333333
r1-C,2,REVERSE,1.3356757307052611,1.403293182509286,0.0676174518040249,0.0333333333333333
r1-C,2,ROTATE,1.229559076172965,1.2710203129904611,0.0414612368174962,0.005
r1-C,2,INC,1.6587488310677665,1.6492501667567665,-0.0094986643110002,-0.01
r1-C,2,SWAP,1.251761863572257,1.282736224446978,0.030974360874721,0.0083333333333333
r1-C,2,REVERSE_ROTATE,1.465080600466047,1.5199491003581456,0.0548684998920985,0.0416666666666666
r1-C,2,REVERSE_INC,1.5478517471040998,1.573528197152274,0.0256764500481743,-0.0133333333333333
r1-C,2,REVERSE_SWAP,1.435820299557277,1.5096853733062745,0.0738650737489974,0.075
r1-C,2,ROTATE_INC,1.4392588560921806,1.4362736429486955,-0.002985213143485,-0.0366666666666666
r1-C,2,ROTATE_SWAP,1.4333879341397966,1.4764301082066127,0.0430421740668161,-0.0016666666666666
r1-C,2,INC_SWAP,1.416503960064479,1.4257317577089583,0.009227797644479,-0.0066666666666666
r1-C,3,REVERSE,1.3356757307052611,1.408155676296779,0.0724799455915179,0.0416666666666666
r1-C,3,ROTATE,1.229559076172965,1.2903759370531354,0.0608168608801704,0.0083333333333333
r1-C,3,INC,1.6587488310677665,1.6815695095062255,0.022820678438459,-0.015
r1-C,3,SWAP,1.251761863572257,1.3017154012407577,0.0499535376685005,0.0033333333333332
r1-C,3,REVERSE_ROTATE,1.465080600466047,1.5252490970066614,0.0601684965406144,0.0199999999999999
r1-C,3,REVERSE_INC,1.5478517471040998,1.5779862458365304,0.0301344987324305,-0.0083333333333333
r1-C,3,REVERSE_SWAP,1.435820299557277,1.4960550778252737,0.0602347782679966,0.0433333333333333
r1-C,3,ROTATE_INC,1.4392588560921806,1.4685803617749895,0.0293215056828088,-0.0133333333333333
r1-C,3,ROTATE_SWAP,1.4333879341397966,1.489346125466483,0.0559581913266864,0.0116666666666666
r1-C,3,INC_SWAP,1.416503960064479,1.4557807159423828,0.0392767558779034,0.0016666666666666
r1-C,4,REVERSE,1.3356757307052611,1.352808449608939,0.0171327189036778,0.0183333333333333
r1-C,4,ROTATE,1.229559076172965,1.2503879417691912,0.0208288655962263,0.0033333333333333
r1-C,4,INC,1.6587488310677665,1.6613183661869595,0.002569535119193,-0.0083333333333333
r1-C,4,SWAP,1.251761863572257,1.2663195937020435,0.0145577301297867,0.0033333333333332
r1-C,4,REVERSE_ROTATE,1.465080600466047,1.4669038377489363,0.0018232372828892,-0.0033333333333333
r1-C,4,REVERSE_INC,1.5478517471040998,1.553677176066807,0.0058254289627075,-0.0099999999999999
r1-C,4,REVERSE_SWAP,1.435820299557277,1.447069057055882,0.0112487574986048,0.01
r1-C,4,ROTATE_INC,1.4392588560921806,1.43973901953016,0.0004801634379794,-0.0166666666666666
r1-C,4,ROTATE_SWAP,1.4333879341397966,1.45214636189597,0.0187584277561734,0.0116666666666666
r1-C,4,INC_SWAP,1.416503960064479,1.423830578667777,0.0073266186032976,0.0033333333333332
r1-C,5,REVERSE,1.3356757307052611,1.3518346527644567,0.0161589220591955,0.0216666666666666
r1-C,5,ROTATE,1.229559076172965,1.2658218594959805,0.0362627833230155,0.0016666666666666
r1-C,5,INC,1.6587488310677665,1.6690661539350238,0.0103173228672572,0.0
r1-C,5,SWAP,1.251761863572257,1.274842220715114,0.023080357142857,-0.0166666666666666
r1-C,5,REVERSE_ROTATE,1.465080600466047,1.505365358080183,0.0402847576141356,0.0166666666666666
r1-C,5,REVERSE_INC,1.5478517471040998,1.552291577202933,0.0044398300988333,-0.0066666666666666
r1-C,5,REVERSE_SWAP,1.435820299557277,1.4613162633350918,0.0254959637778147,0.0183333333333333
r1-C,5,ROTATE_INC,1.4392588560921806,1.4698044831412178,0.0305456270490371,-0.0116666666666666
r1-C,5,ROTATE_SWAP,1.4333879341397966,1.4779870230810983,0.0445990889413017,0.0116666666666666
r1-C,5,INC_SWAP,1.416503960064479,1.448707936831883,0.0322039767674036,0.0116666666666666
r1-C,6,REVERSE,1.3356757307052611,1.373166937828064,0.0374912071228028,0.0183333333333333
r1-C,6,ROTATE,1.229559076172965,1.2730943182536534,0.0435352420806884,-0.0116666666666666
r1-C,6,INC,1.6587488310677665,1.6611398914882114,0.0023910604204449,-0.0283333333333333
r1-C,6,SWAP,1.251761863572257,1.2850345523016793,0.0332726887294223,0.0249999999999999
r1-C,6,REVERSE_ROTATE,1.465080600466047,1.5141845893859864,0.0491039889199393,0.0399999999999999
r1-C,6,REVERSE_INC,1.5478517471040998,1.5754531942095076,0.0276014471054077,-0.015
r1-C,6,REVERSE_SWAP,1.435820299557277,1.483720328467233,0.0479000289099558,0.0666666666666666
r1-C,6,ROTATE_INC,1.4392588560921806,1.4692703356061665,0.0300114795139856,-0.0233333333333333
r1-C,6,ROTATE_SWAP,1.4333879341397966,1.4870447989872524,0.0536568648474558,0.0266666666666666
r1-C,6,INC_SWAP,1.416503960064479,1.4377865423474994,0.02128258228302,-0.0016666666666666
r1-C,7,REVERSE,1.3356757307052611,1.3772805997303554,0.0416048690250943,0.0283333333333333
r1-C,7,ROTATE,1.229559076172965,1.270747060094561,0.041187983921596,-0.0233333333333333
r1-C,7,INC,1.6587488310677665,1.6634095423562183,0.004660711288452,-0.02
r1-C,7,SWAP,1.251761863572257,1.2623856176648822,0.0106237540926252,0.0033333333333332
r1-C,7,REVERSE_ROTATE,1.465080600466047,1.514246837752206,0.0491662372861589,0.0083333333333333
r1-C,7,REVERSE_INC,1.5478517471040998,1.5545565741402765,0.0067048270361764,0.0
r1-C,7,REVERSE_SWAP,1.435820299557277,1.4918712670462473,0.0560509674889702,0.0349999999999999
r1-C,7,ROTATE_INC,1.4392588560921806,1.4683690275464738,0.0291101714542931,-0.0183333333333333
r1-C,7,ROTATE_SWAP,1.4333879341397966,1.4805567176001413,0.0471687834603447,0.0183333333333333
r1-C,7,INC_SWAP,1.416503960064479,1.4281505257742746,0.0116465657097952,0.0133333333333333
r2-A,1,REVERSE,0.5960809929030282,0.7999489658219474,0.2038679729189192,0.0966666666666666
r2-A,1,ROTATE,0.6228576336588179,0.8970319962501526,0.2741743625913347,0.0966666666666666
r2-A,1,INC,0.8015841773578098,0.9531204291752406,0.1515362518174308,0.0783333333333333
r2-A,1,SWAP,0.4320933418614524,0.6664202696936471,0.2343269278321947,0.1366666666666666
r2-A,1,REVERSE_ROTATE,1.0975018225397382,1.2636669417790003,0.1661651192392623,0.0699999999999999
r2-A,1,REVERSE_INC,0.6451180461474827,0.8359265869004385,0.1908085407529558,0.1099999999999999
r2-A,1,REVERSE_SWAP,0.7930967194693429,0.9886445280483792,0.1955478085790362,0.0683333333333332
r2-A,1,ROTATE_INC,0.6988309121131897,0.9427262667247228,0.243895354611533,0.0333333333333333
r2-A,1,ROTATE_SWAP,0.90718493103981,1.0602440002986362,0.153059069258826,0.0483333333333333
r2-A,1,INC_SWAP,0.4410931360721588,0.6711181347710745,0.2300249986989156,0.135
r2-A,2,REVERSE,0.5960809929030282,0.600140768800463,0.0040597758974347,0.0066666666666667
r2-A,2,ROTATE,0.6228576336588179,0.6266186019352504,0.0037609682764325,0.0066666666666667
r2-A,2,INC,0.8015841773578098,0.7971325724465507,-0.0044516049112591,-0.0116666666666667
r2-A,2,SWAP,0.4320933418614524,0.4316102366788046,-0.0004831051826477,-0.0083333333333333
r2-A,2,REVERSE_ROTATE,1.0975018225397382,1.0971345264571053,-0.0003672960826328,0.01
r2-A,2,REVERSE_INC,0.6451180461474827,0.6442423030308315,-0.0008757431166511,-0.005
r2-A,2,REVERSE_SWAP,0.7930967194693429,0.7965125908170427,0.0034158713476998,0.0083333333333333
r2-A,2,ROTATE_INC,0.6988309121131897,0.6999585555280958,0.0011276434149061,-0.0116666666666667
r2-A,2,ROTATE_SWAP,0.90718493103981,0.9081504092897688,0.0009654782499586,0.005
r2-A,2,INC_SWAP,0.4410931360721588,0.444958826984678,0.0038656909125191,0.0016666666666667
r2-A,3,REVERSE,0.5960809929030282,0.5960890134743282,8.020571300004775e-06,0.0
r2-A,3,ROTATE,0.6228576336588179,0.6228044891357422,-5.314452307569884e-05,-0.0016666666666665
r2-A,3,INC,0.8015841773578098,0.8014741856711252,-0.0001099916866846,0.0
r2-A,3,SWAP,0.4320933418614524,0.4321471885272435,5.384666579111297e-05,0.0
r2-A,3,REVERSE_ROTATE,1.0975018225397382,1.0973627073424204,-0.0001391151973177,0.0
r2-A,3,REVERSE_INC,0.6451180461474827,0.6450861780984061,-3.186804907662211e-05,-0.0016666666666667
r2-A,3,REVERSE_SWAP,0.7930967194693429,0.7931010900224958,4.370553152943657e-06,0.0
r2-A,3,ROTATE_INC,0.6988309121131897,0.6989004778861999,6.956577301020506e-05,-0.0016666666666667
r2-A,3,ROTATE_SWAP,0.90718493103981,0.9072523515565056,6.74205166953934e-05,0.0
r2-A,3,INC_SWAP,0.4410931360721588,0.4411126101016998,1.947402954100008e-05,0.0016666666666667
r2-A,4,REVERSE,0.5960809929030282,0.5960672005585261,-1.3792344502050469e-05,0.0
r2-A,4,ROTATE,0.6228576336588179,0.6228527740069798,-4.859651838051704e-06,-0.0016666666666665
r2-A,4,INC,0.8015841773578098,0.8016158863476345,3.170898982463033e-05,0.0
r2-A,4,SWAP,0.4320933418614524,0.4321004283428192,7.086481366824771e-06,0.0
r2-A,4,REVERSE_ROTATE,1.0975018225397382,1.0975137519836426,1.1929443904490356e-05,0.0
r2-A,4,REVERSE_INC,0.6451180461474827,0.6451517942973546,3.3748149871892785e-05,0.0
r2-A,4,REVERSE_SWAP,0.7930967194693429,0.7931162125723703,1.949310302740148e-05,0.0
r2-A,4,ROTATE_INC,0.6988309121131897,0.6988440375668662,1.3125453676487986e-05,-0.0016666666666667
r2-A,4,ROTATE_SWAP,0.90718493103981,0.9071525618008204,-3.236923898963795e-05,0.0
r2-A,4,INC_SWAP,0.4410931360721588,0.4411049502236502,1.1814151491429392e-05,0.0016666666666667
r2-A,5,REVERSE,0.5960809929030282,0.596085798059191,4.805156162857038e-06,0.0
r2-A,5,ROTATE,0.6228576336588179,0.6228549146652221,-2.7189935957183664e-06,-0.0016666666666665
r2-A,5,INC,0.8015841773578098,0.8016264067377363,4.22293799264839e-05,0.0
r2-A,5,SWAP,0.4320933418614524,0.432088372026171,-4.969835281365409e-06,0.0
r2-A,5,REVERSE_ROTATE,1.0975018225397382,1.0975222308295114,2.0408289773232724e-05,0.0
r2-A,5,REVERSE_INC,0.6451180461474827,0.6451821054731096,6.405932562691952e-05,0.0
r2-A,5,REVERSE_SWAP,0.7930967194693429,0.7931257455689567,2.902609961374925e-05,0.0
r2-A,5,ROTATE_INC,0.6988309121131897,0.6988636977331979,3.2785620008191074e-05,0.0
r2-A,5,ROTATE_SWAP,0.90718493103981,0.907147787639073,-3.714340073712741e-05,0.0
r2-A,5,INC_SWAP,0.4410931360721588,0.4411196327209473,2.649664878845437e-05,0.0016666666666667
r2-A,6,REVERSE,0.5960809929030282,0.5960749959945679,-5.996908460259576e-06,0.0
r2-A,6,ROTATE,0.6228576336588179,0.6228660019806453,8.368321827489922e-06,0.0
r2-A,6,INC,0.8015841773578098,0.8015998465674264,1.566920961659779e-05,0.0
r2-A,6,SWAP,0.4320933418614524,0.432093563420432,2.215589796072948e-07,0.0
r2-A,6,REVERSE_ROTATE,1.0975018225397382,1.0975070820535933,5.259513855104814e-06,0.0
r2-A,6,REVERSE_INC,0.6451180461474827,0.6451386233738491,2.05772263663917e-05,0.0
r2-A,6,REVERSE_SWAP,0.7930967194693429,0.793093113218035,-3.606251307908259e-06,0.0
r2-A,6,ROTATE_INC,0.6988309121131897,0.6988796663284301,4.8754215240420784e-05,0.0
r2-A,6,ROTATE_SWAP,0.90718493103981,0.9071748614311218,-1.0069608688323406e-05,0.0
r2-A,6,INC_SWAP,0.4410931360721588,0.4411080615861075,1.4925513948715883e-05,0.0016666666666667
r2-A,7,REVERSE,0.5960809929030282,0.5960564054761615,-2.458742686672899e-05,0.0
r2-A,7,ROTATE,0.6228576336588179,0.6228837476457868,2.611398696894529e-05,-0.0016666666666665
r2-A,7,INC,0.8015841773578098,0.8015682765415737,-1.5900816236147364e-05,0.0
r2-A,7,SWAP,0.4320933418614524,0.4321006224836622,7.280622209837606e-06,0.0
r2-A,7,REVERSE_ROTATE,1.0975018225397382,1.097508555480412,6.732940673881416e-06,0.0
r2-A,7,REVERSE_INC,0.6451180461474827,0.6451479724475315,2.992630004883257e-05,0.0
r2-A,7,REVERSE_SWAP,0.7930967194693429,0.7930905485153198,-6.170954023110298e-06,0.0
r2-A,7,ROTATE_INC,0.6988309121131897,0.6988843744141715,5.346230098179916e-05,0.0
r2-A,7,ROTATE_SWAP,0.90718493103981,0.9071684193611144,-1.6511678695652066e-05,0.0
r2-A,7,INC_SWAP,0.4410931360721588,0.441098564522607,5.428450448152766e-06,0.0016666666666667
r2-B,1,REVERSE,0.6257247229984828,0.7482399143491473,0.1225151913506644,0.05
r2-B,1,ROTATE,0.7165979378564017,0.8527653700964791,0.1361674322400774,0.01
r2-B,1,INC,0.7707921317645482,0.8673203570502145,0.0965282252856662,0.0299999999999999
r2-B,1,SWAP,0.4251278047902243,0.6352405207497733,0.210112715959549,0.125
r2-B,1,REVERSE_ROTATE,1.191679961681366,1.311057595525469,0.119377633844103,0.035
r2-B,1,REVERSE_INC,0.6627058165413993,0.759961462361472,0.0972556458200727,0.035
r2-B,1,REVERSE_SWAP,0.8832919781548636,1.009737672805786,0.1264456946509224,0.0383333333333333
r2-B,1,ROTATE_INC,0.7843969692502702,0.9088338821274894,0.1244369128772191,0.0316666666666666
r2-B,1,ROTATE_SWAP,1.0199198303903851,1.0963265219756535,0.0764066915852683,0.0466666666666666
r2-B,1,INC_SWAP,0.4802795108727046,0.6217596582004002,0.1414801473276956,0.0799999999999999
r2-B,2,REVERSE,0.6257247229984828,0.6245176836422511,-0.0012070393562316,0.0
r2-B,2,ROTATE,0.7165979378564017,0.7186790667261396,0.0020811288697378,0.0
r2-B,2,INC,0.7707921317645482,0.7699715733528137,-0.0008205584117344,0.0
r2-B,2,SWAP,0.4251278047902243,0.4256062577451978,0.0004784529549735,0.0016666666666665
r2-B,2,REVERSE_ROTATE,1.191679961681366,1.191216630254473,-0.0004633314268929,-0.0016666666666665
r2-B,2,REVERSE_INC,0.6627058165413993,0.6637857566561017,0.0010799401147024,0.0016666666666667
r2-B,2,REVERSE_SWAP,0.8832919781548636,0.8817185166903905,-0.0015734614644731,-0.0016666666666667
r2-B,2,ROTATE_INC,0.7843969692502702,0.7838682225772313,-0.0005287466730389,-0.005
r2-B,2,ROTATE_SWAP,1.0199198303903851,1.0206781329427446,0.0007583025523594,-0.005
r2-B,2,INC_SWAP,0.4802795108727046,0.4830850192478725,0.0028055083751678,-0.0016666666666667
r2-B,3,REVERSE,0.6257247229984828,0.6254356513704572,-0.0002890716280256,0.0016666666666667
r2-B,3,ROTATE,0.7165979378564017,0.7169848190035139,0.0003868811471121,-0.0016666666666667
r2-B,3,INC,0.7707921317645482,0.7698211852141789,-0.0009709465503693,-0.0033333333333334
r2-B,3,SWAP,0.4251278047902243,0.4250098703588758,-0.0001179344313484,0.0
r2-B,3,REVERSE_ROTATE,1.191679961681366,1.1920424454552787,0.0003624837739126,0.0016666666666667
r2-B,3,REVERSE_INC,0.6627058165413993,0.6634937078612191,0.0007878913198198,0.0016666666666667
r2-B,3,REVERSE_SWAP,0.8832919781548636,0.8832174049104963,-7.457324436732637e-05,0.0033333333333332
r2-B,3,ROTATE_INC,0.7843969692502702,0.7834278191838946,-0.0009691500663756,0.0
r2-B,3,ROTATE_SWAP,1.0199198303903851,1.0192001223564149,-0.0007197080339702,-0.0016666666666667
r2-B,3,INC_SWAP,0.4802795108727046,0.4806379672459193,0.0003584563732146,0.0
r2-B,4,REVERSE,0.6257247229984828,0.6255917528697422,-0.0001329701287405,0.0
r2-B,4,ROTATE,0.7165979378564017,0.7167831686564854,0.0001852308000837,0.0
r2-B,4,INC,0.7707921317645482,0.7697142098631178,-0.0010779219014304,-0.0016666666666667
r2-B,4,SWAP,0.4251278047902243,0.4251091376372746,-1.86671529497362e-05,0.0
r2-B,4,REVERSE_ROTATE,1.191679961681366,1.191763573033469,8.361135210299686e-05,0.0016666666666667
r2-B,4,REVERSE_INC,0.6627058165413993,0.6624217578342982,-0.000284058707101,-0.0033333333333332
r2-B,4,REVERSE_SWAP,0.8832919781548636,0.8838782262802124,0.0005862481253487,0.0016666666666667
r2-B,4,ROTATE_INC,0.7843969692502702,0.783923248563494,-0.0004737206867762,-0.0016666666666667
r2-B,4,ROTATE_SWAP,1.0199198303903851,1.0198740369932993,-4.579339708588037e-05,-0.0016666666666667
r2-B,4,INC_SWAP,0.4802795108727046,0.4806880344663347,0.00040852359363,0.0
r2-B,5,REVERSE,0.6257247229984828,0.6258935087067741,0.0001687857082912,0.0016666666666667
r2-B,5,ROTATE,0.7165979378564017,0.7164825211252485,-0.0001154167311532,0.0
r2-B,5,INC,0.7707921317645482,0.7697591788428171,-0.0010329529217311,0.0016666666666665
r2-B,5,SWAP,0.4251278047902243,0.4244742866924831,-0.0006535180977412,0.0016666666666665
r2-B,5,REVERSE_ROTATE,1.191679961681366,1.1913881530080523,-0.0002918086733136,-0.0016666666666665
r2-B,5,REVERSE_INC,0.6627058165413993,0.6620375479970659,-0.0006682685443333,0.0016666666666667
r2-B,5,REVERSE_SWAP,0.8832919781548636,0.8842262475831169,0.0009342694282532,0.0016666666666667
r2-B,5,ROTATE_INC,0.7843969692502702,0.7847414946556092,0.0003445254053389,0.0033333333333332
r2-B,5,ROTATE_SWAP,1.0199198303903851,1.0197414268766132,-0.0001784035137719,-0.0033333333333334
r2-B,5,INC_SWAP,0.4802795108727046,0.4798867608819689,-0.0003927499907357,-0.0033333333333332
r2-B,6,REVERSE,0.6257247229984828,0.6258616883414132,0.0001369653429303,0.0016666666666667
r2-B,6,ROTATE,0.7165979378564017,0.7171369869368417,0.00053904908044,-0.0033333333333332
r2-B,6,INC,0.7707921317645482,0.7705510459627424,-0.0002410858018058,0.0
r2-B,6,SWAP,0.4251278047902243,0.4241846898623875,-0.0009431149278368,-0.0016666666666667
r2-B,6,REVERSE_ROTATE,1.191679961681366,1.1923468024390085,0.0006668407576424,-0.0033333333333332
r2-B,6,REVERSE_INC,0.6627058165413993,0.6624122023582458,-0.0002936141831534,0.0016666666666667
r2-B,6,REVERSE_SWAP,0.8832919781548636,0.8831795818465097,-0.0001123963083539,0.0016666666666667
r2-B,6,ROTATE_INC,0.7843969692502702,0.7841456358773368,-0.0002513333729334,0.0
r2-B,6,ROTATE_SWAP,1.0199198303903851,1.01938889503479,-0.0005309353555951,-0.0016666666666667
r2-B,6,INC_SWAP,0.4802795108727046,0.4804820002828325,0.0002024894101279,0.0
r2-B,7,REVERSE,0.6257247229984828,0.6257600937570844,3.537075860160499e-05,0.0016666666666667
r2-B,7,ROTATE,0.7165979378564017,0.7163546126229422,-0.0002433252334594,-0.0016666666666667
r2-B,7,INC,0.7707921317645482,0.7699279965673174,-0.0008641351972308,-0.0016666666666667
r2-B,7,SWAP,0.4251278047902243,0.4242989519664219,-0.0008288528238024,0.0
r2-B,7,REVERSE_ROTATE,1.191679961681366,1.1916024340902056,-7.752759116042007e-05,0.0
r2-B,7,REVERSE_INC,0.6627058165413993,0.6629851429803031,0.0002793264389038,-0.0016666666666665
r2-B,7,REVERSE_SWAP,0.8832919781548636,0.8835325060571944,0.0002405279023307,0.0016666666666667
r2-B,7,ROTATE_INC,0.7843969692502702,0.7847407610075814,0.0003437917573111,0.0033333333333332
