replicate,stage,candidate,arm,step,stream_key_posthoc,family_posthoc,branch,route_margin,candidate_parent_branch
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,97,ARITH_A,ARITHMETIC,0,1.0724091529846191,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,97,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,97,ARITH_A,ARITHMETIC,0,0.7316426634788513,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,98,STATE_MACHINE,SELECTED,0,0.944180190563202,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,98,STATE_MACHINE,SELECTED,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,98,STATE_MACHINE,SELECTED,0,0.8338033556938171,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,99,STORY,STORY,1,0.0259466171264648,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,99,STORY,STORY,2,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,99,STORY,STORY,1,0.2797150015830993,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,100,ARITH_A,ARITHMETIC,0,1.0637060403823853,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,100,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,100,ARITH_A,ARITHMETIC,0,0.6893384456634521,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,101,STORY,STORY,0,0.1550784707069397,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,101,STORY,STORY,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,101,STORY,STORY,1,0.3297279477119446,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,102,STATE_MACHINE,SELECTED,0,0.9160201549530028,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,102,STATE_MACHINE,SELECTED,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,102,STATE_MACHINE,SELECTED,0,0.8287352919578552,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,103,STORY,STORY,1,1.393927812576294,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,103,STORY,STORY,1,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,103,STORY,STORY,2,0.3471589684486389,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,104,STORY,STORY,1,0.5807900428771973,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,104,STORY,STORY,2,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,104,STORY,STORY,1,0.1006731986999511,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,105,ARITH_A,ARITHMETIC,0,1.0578609704971311,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,105,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,105,ARITH_A,ARITHMETIC,0,0.6789343953132629,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,106,STORY,STORY,0,0.2053759098052978,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,106,STORY,STORY,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,106,STORY,STORY,0,0.1350308060646057,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,107,STORY,STORY,1,1.277565598487854,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,107,STORY,STORY,1,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,107,STORY,STORY,2,0.6814283132553101,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,108,STATE_MACHINE,SELECTED,0,0.9220749735832214,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,108,STATE_MACHINE,SELECTED,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,108,STATE_MACHINE,SELECTED,0,0.8300153613090515,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,109,ARITH_A,ARITHMETIC,0,1.0776760578155518,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,109,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,109,ARITH_A,ARITHMETIC,0,0.7346084713935852,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,110,ARITH_A,ARITHMETIC,0,1.0422602891921997,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,110,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,110,ARITH_A,ARITHMETIC,0,0.6635084748268127,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,111,STATE_MACHINE,SELECTED,0,0.9126094579696656,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,111,STATE_MACHINE,SELECTED,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,111,STATE_MACHINE,SELECTED,0,0.8259339928627014,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,112,ARITH_A,ARITHMETIC,0,1.0487053394317627,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,112,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,112,ARITH_A,ARITHMETIC,0,0.6703317165374756,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,113,ARITH_A,ARITHMETIC,0,1.0657870769500732,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,113,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,113,ARITH_A,ARITHMETIC,0,0.6917412877082825,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,114,ARITH_A,ARITHMETIC,0,1.0476019382476809,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,114,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,114,ARITH_A,ARITHMETIC,0,0.6650446057319641,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,115,ARITH_A,ARITHMETIC,0,1.0556762218475342,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,115,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,115,ARITH_A,ARITHMETIC,0,0.6866743564605713,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,116,ARITH_A,ARITHMETIC,0,1.076494216918945,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,116,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,116,ARITH_A,ARITHMETIC,0,0.7286503314971924,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,117,ARITH_A,ARITHMETIC,0,1.0769411325454712,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,117,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,117,ARITH_A,ARITHMETIC,0,0.7415237426757812,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,118,ARITH_A,ARITHMETIC,0,1.0595084428787231,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,118,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,118,ARITH_A,ARITHMETIC,0,0.6778818368911743,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,119,ARITH_A,ARITHMETIC,0,1.0550936460494995,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,119,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,119,ARITH_A,ARITHMETIC,0,0.6835921406745911,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,120,STORY,STORY,1,0.715530514717102,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,120,STORY,STORY,2,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,120,STORY,STORY,2,0.6687833070755005,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,121,STORY,STORY,1,0.0172204971313476,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,121,STORY,STORY,1,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,121,STORY,STORY,1,0.1539757847785949,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,122,STORY,STORY,1,0.946498155593872,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,122,STORY,STORY,2,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,122,STORY,STORY,1,0.4277149438858032,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,123,STORY,STORY,1,0.8538556098937988,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,123,STORY,STORY,1,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,123,STORY,STORY,2,0.3732287883758545,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,124,STORY,STORY,1,0.0114674568176269,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,124,STORY,STORY,2,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,124,STORY,STORY,1,0.4232528805732727,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,125,ARITH_A,ARITHMETIC,0,1.0495253801345823,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,125,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,125,ARITH_A,ARITHMETIC,0,0.6632909774780273,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,126,ARITH_A,ARITHMETIC,0,1.044466853141785,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,126,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,126,ARITH_A,ARITHMETIC,0,0.6615951061248779,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,127,ARITH_A,ARITHMETIC,0,1.0789189338684082,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,127,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,127,ARITH_A,ARITHMETIC,0,0.7448717355728149,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,128,STORY,STORY,1,1.010836839675903,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,128,STORY,STORY,1,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,128,STORY,STORY,2,0.2620328664779663,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,129,ARITH_A,ARITHMETIC,0,1.0836600065231323,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,129,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,129,ARITH_A,ARITHMETIC,0,0.742936909198761,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,130,ARITH_A,ARITHMETIC,0,1.062896966934204,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,130,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,130,ARITH_A,ARITHMETIC,0,0.6949172019958496,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,131,ARITH_A,ARITHMETIC,0,1.0430166721343994,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,131,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,131,ARITH_A,ARITHMETIC,0,0.6482424736022949,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,132,STORY,STORY,1,1.222158670425415,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,132,STORY,STORY,2,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,132,STORY,STORY,2,0.0904858112335205,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,133,ARITH_A,ARITHMETIC,0,1.0665993690490725,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,133,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,133,ARITH_A,ARITHMETIC,0,0.6998690366744995,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,134,ARITH_A,ARITHMETIC,0,1.07432222366333,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,134,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,134,ARITH_A,ARITHMETIC,0,0.717377245426178,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,135,STORY,STORY,0,0.3132601380348205,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,135,STORY,STORY,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,135,STORY,STORY,1,0.1057118773460388,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,136,STORY,STORY,1,0.5713986754417419,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,136,STORY,STORY,1,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,136,STORY,STORY,1,0.7672181725502014,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,137,STORY,STORY,1,0.8049838542938232,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,137,STORY,STORY,2,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,137,STORY,STORY,2,0.1025434732437133,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,138,ARITH_A,ARITHMETIC,0,1.0658040046691897,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,138,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,138,ARITH_A,ARITHMETIC,0,0.7028533220291138,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,139,STORY,STORY,0,0.2609139680862427,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,139,STORY,STORY,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,139,STORY,STORY,0,0.0257418751716613,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,140,ARITH_A,ARITHMETIC,0,1.07715106010437,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,140,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,140,ARITH_A,ARITHMETIC,0,0.7211481928825378,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,141,ARITH_A,ARITHMETIC,0,1.0535714626312256,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,141,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,141,ARITH_A,ARITHMETIC,0,0.667680561542511,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,142,STORY,STORY,1,1.0567548274993896,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,142,STORY,STORY,1,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,142,STORY,STORY,2,0.2177948951721191,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,143,STORY,STORY,1,1.6534273624420166,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,143,STORY,STORY,2,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,143,STORY,STORY,2,0.8152944445610046,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,144,STORY,STORY,1,0.7865190505981445,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,144,STORY,STORY,1,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,144,STORY,STORY,1,0.0804375410079956,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,145,STORY,STORY,1,1.6728874444961548,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,145,STORY,STORY,2,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,145,STORY,STORY,2,0.4558051824569702,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,146,STORY,STORY,1,0.9871722459793092,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,146,STORY,STORY,1,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,146,STORY,STORY,1,0.3965580463409424,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,147,ARITH_A,ARITHMETIC,0,1.0578736066818235,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,147,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,147,ARITH_A,ARITHMETIC,0,0.6877303719520569,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,148,ARITH_A,ARITHMETIC,0,1.0688453912734983,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,148,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,148,ARITH_A,ARITHMETIC,0,0.7063339948654175,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,149,ARITH_A,ARITHMETIC,0,1.077150821685791,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,149,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,149,ARITH_A,ARITHMETIC,0,0.7234959006309509,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,150,STATE_MACHINE,SELECTED,0,0.935274600982666,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,150,STATE_MACHINE,SELECTED,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,150,STATE_MACHINE,SELECTED,0,0.8291747570037842,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,151,STORY,STORY,0,0.1408623456954956,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,151,STORY,STORY,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,151,STORY,STORY,1,0.2921798825263977,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,152,ARITH_A,ARITHMETIC,0,1.0821229219436646,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,152,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,152,ARITH_A,ARITHMETIC,0,0.7424320578575134,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,153,STATE_MACHINE,SELECTED,0,0.9212934970855712,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,153,STATE_MACHINE,SELECTED,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,153,STATE_MACHINE,SELECTED,0,0.831442654132843,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,154,STORY,STORY,1,1.6946892738342283,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,154,STORY,STORY,2,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,154,STORY,STORY,2,0.9963741898536682,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,155,STORY,STORY,1,0.7567219138145447,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,155,STORY,STORY,1,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,155,STORY,STORY,1,0.4360896348953247,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,156,ARITH_A,ARITHMETIC,0,1.0666751861572266,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,156,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,156,ARITH_A,ARITHMETIC,0,0.69659423828125,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,157,ARITH_A,ARITHMETIC,0,1.0697312355041504,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,157,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,157,ARITH_A,ARITHMETIC,0,0.7281758785247803,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,158,STATE_MACHINE,SELECTED,0,0.9175086617469788,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,158,STATE_MACHINE,SELECTED,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,158,STATE_MACHINE,SELECTED,0,0.831824779510498,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,159,ARITH_A,ARITHMETIC,0,1.0610289573669434,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,159,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,159,ARITH_A,ARITHMETIC,0,0.6838692426681519,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,160,STORY,STORY,1,0.977950930595398,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,160,STORY,STORY,2,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,160,STORY,STORY,2,0.3589383363723755,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,161,STORY,STORY,1,0.7601936459541321,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,161,STORY,STORY,1,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,161,STORY,STORY,1,0.5563180446624756,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,162,ARITH_A,ARITHMETIC,0,1.069201946258545,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,162,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,162,ARITH_A,ARITHMETIC,0,0.6989189982414246,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,163,STORY,STORY,0,0.6638633012771606,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,163,STORY,STORY,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,163,STORY,STORY,0,0.1842023134231567,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,164,STATE_MACHINE,SELECTED,0,0.9412886500358582,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,164,STATE_MACHINE,SELECTED,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,164,STATE_MACHINE,SELECTED,0,0.8309539556503296,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,165,ARITH_A,ARITHMETIC,0,1.071584701538086,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,165,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,165,ARITH_A,ARITHMETIC,0,0.7116810083389282,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,166,STATE_MACHINE,SELECTED,0,0.949036717414856,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,166,STATE_MACHINE,SELECTED,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,166,STATE_MACHINE,SELECTED,0,0.8309991359710693,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,167,ARITH_A,ARITHMETIC,0,1.0787497758865356,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,167,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,167,ARITH_A,ARITHMETIC,0,0.7249802350997925,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,168,STORY,STORY,1,1.245760440826416,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,168,STORY,STORY,2,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,168,STORY,STORY,2,0.2495803236961364,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,169,ARITH_A,ARITHMETIC,0,1.024955987930298,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,169,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,169,ARITH_A,ARITHMETIC,0,0.6253405213356018,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,170,STORY,STORY,1,0.1931620836257934,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,170,STORY,STORY,1,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,170,STORY,STORY,1,0.2182585000991821,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,171,ARITH_A,ARITHMETIC,0,1.0781444311141968,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,171,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,171,ARITH_A,ARITHMETIC,0,0.721704363822937,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,172,ARITH_A,ARITHMETIC,0,1.0436134338378906,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,172,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,172,ARITH_A,ARITHMETIC,0,0.6623899340629578,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,173,ARITH_A,ARITHMETIC,0,1.046489953994751,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,173,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,173,ARITH_A,ARITHMETIC,0,0.6710733771324158,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,174,STORY,STORY,1,1.8309752941131592,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,174,STORY,STORY,2,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,174,STORY,STORY,2,0.9301158785820008,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,175,STORY,STORY,1,1.7010505199432373,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,175,STORY,STORY,1,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,175,STORY,STORY,2,0.8801662921905518,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,176,ARITH_A,ARITHMETIC,0,1.080648422241211,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,176,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,176,ARITH_A,ARITHMETIC,0,0.7323314547538757,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,177,ARITH_A,ARITHMETIC,0,1.0708796977996826,1
1,C_WEAK_SELECTED,STATE_MACHINE,capacity-shadow,177,ARITH_A,ARITHMETIC,0,,1
1,C_WEAK_SELECTED,STATE_MACHINE,geometry-shadow,177,ARITH_A,ARITHMETIC,0,0.7122489809989929,1
1,C_WEAK_SELECTED,STATE_MACHINE,incumbent,178,ARITH_A,ARITHMETIC,0,1.0571019649505615,1
