replicate,stage,arm,step,stream_key_posthoc,family_posthoc,branch,route_margin,candidate_parent_branch
1,D_WEAK_TRANSFORM,capacity-shadow,171,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,171,ARITH_A,ARITHMETIC,0,1.7918099164962769,1
1,D_WEAK_TRANSFORM,incumbent,172,STORY,STORY,0,0.1951222419738769,1
1,D_WEAK_TRANSFORM,capacity-shadow,172,STORY,STORY,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,172,STORY,STORY,0,0.2525495290756225,1
1,D_WEAK_TRANSFORM,incumbent,173,ARITH_A,ARITHMETIC,0,1.7539032697677612,1
1,D_WEAK_TRANSFORM,capacity-shadow,173,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,173,ARITH_A,ARITHMETIC,0,1.8160085678100584,1
1,D_WEAK_TRANSFORM,incumbent,174,ARITH_A,ARITHMETIC,0,1.745051026344299,1
1,D_WEAK_TRANSFORM,capacity-shadow,174,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,174,ARITH_A,ARITHMETIC,0,1.80655300617218,1
1,D_WEAK_TRANSFORM,incumbent,175,ARITH_A,ARITHMETIC,0,1.727595329284668,1
1,D_WEAK_TRANSFORM,capacity-shadow,175,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,175,ARITH_A,ARITHMETIC,0,1.7914186716079712,1
1,D_WEAK_TRANSFORM,incumbent,176,STORY,STORY,1,1.2372736930847168,1
1,D_WEAK_TRANSFORM,capacity-shadow,176,STORY,STORY,1,,1
1,D_WEAK_TRANSFORM,geometry-shadow,176,STORY,STORY,1,1.1411452293395996,1
1,D_WEAK_TRANSFORM,incumbent,177,STORY,STORY,1,0.5473521947860718,1
1,D_WEAK_TRANSFORM,capacity-shadow,177,STORY,STORY,2,,1
1,D_WEAK_TRANSFORM,geometry-shadow,177,STORY,STORY,1,0.5339171886444092,1
1,D_WEAK_TRANSFORM,incumbent,178,ARITH_A,ARITHMETIC,0,1.752504825592041,1
1,D_WEAK_TRANSFORM,capacity-shadow,178,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,178,ARITH_A,ARITHMETIC,0,1.814307451248169,1
1,D_WEAK_TRANSFORM,incumbent,179,STORY,STORY,1,1.735108494758606,1
1,D_WEAK_TRANSFORM,capacity-shadow,179,STORY,STORY,1,,1
1,D_WEAK_TRANSFORM,geometry-shadow,179,STORY,STORY,1,0.4256535768508911,1
1,D_WEAK_TRANSFORM,incumbent,180,STORY,STORY,0,1.244471311569214,1
1,D_WEAK_TRANSFORM,capacity-shadow,180,STORY,STORY,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,180,STORY,STORY,0,1.2938449382781982,1
1,D_WEAK_TRANSFORM,incumbent,181,ARITH_A,ARITHMETIC,0,1.7357876300811768,1
1,D_WEAK_TRANSFORM,capacity-shadow,181,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,181,ARITH_A,ARITHMETIC,0,1.7953778505325315,1
1,D_WEAK_TRANSFORM,incumbent,182,ARITH_A,ARITHMETIC,0,1.7407443523406982,1
1,D_WEAK_TRANSFORM,capacity-shadow,182,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,182,ARITH_A,ARITHMETIC,0,1.8020942211151123,1
1,D_WEAK_TRANSFORM,incumbent,183,ARITH_A,ARITHMETIC,0,1.732481837272644,1
1,D_WEAK_TRANSFORM,capacity-shadow,183,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,183,ARITH_A,ARITHMETIC,0,1.794685125350952,1
1,D_WEAK_TRANSFORM,incumbent,184,STORY,STORY,1,1.225347638130188,1
1,D_WEAK_TRANSFORM,capacity-shadow,184,STORY,STORY,2,,1
1,D_WEAK_TRANSFORM,geometry-shadow,184,STORY,STORY,1,0.7230955958366394,1
1,D_WEAK_TRANSFORM,incumbent,185,ARITH_A,ARITHMETIC,0,1.7430522441864014,1
1,D_WEAK_TRANSFORM,capacity-shadow,185,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,185,ARITH_A,ARITHMETIC,0,1.804451584815979,1
1,D_WEAK_TRANSFORM,incumbent,186,STORY,STORY,1,0.5651839971542358,1
1,D_WEAK_TRANSFORM,capacity-shadow,186,STORY,STORY,1,,1
1,D_WEAK_TRANSFORM,geometry-shadow,186,STORY,STORY,1,0.4067935943603515,1
1,D_WEAK_TRANSFORM,incumbent,187,STORY,STORY,0,0.9547017216682434,1
1,D_WEAK_TRANSFORM,capacity-shadow,187,STORY,STORY,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,187,STORY,STORY,0,1.0041513442993164,1
1,D_WEAK_TRANSFORM,incumbent,188,ARITH_A,ARITHMETIC,0,1.7434349060058594,1
1,D_WEAK_TRANSFORM,capacity-shadow,188,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,188,ARITH_A,ARITHMETIC,0,1.805219054222107,1
1,D_WEAK_TRANSFORM,incumbent,189,STORY,STORY,0,0.9407033920288086,1
1,D_WEAK_TRANSFORM,capacity-shadow,189,STORY,STORY,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,189,STORY,STORY,0,0.9769010543823242,1
1,D_WEAK_TRANSFORM,incumbent,190,ARITH_A,ARITHMETIC,0,1.7533296346664429,1
1,D_WEAK_TRANSFORM,capacity-shadow,190,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,190,ARITH_A,ARITHMETIC,0,1.8142454624176023,1
1,D_WEAK_TRANSFORM,incumbent,191,ARITH_A,ARITHMETIC,0,1.7655456066131592,1
1,D_WEAK_TRANSFORM,capacity-shadow,191,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,191,ARITH_A,ARITHMETIC,0,1.8253765106201167,1
1,D_WEAK_TRANSFORM,incumbent,192,ARITH_A,ARITHMETIC,0,1.7410342693328855,1
1,D_WEAK_TRANSFORM,capacity-shadow,192,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,192,ARITH_A,ARITHMETIC,0,1.8019587993621824,1
1,D_WEAK_TRANSFORM,incumbent,193,ARITH_A,ARITHMETIC,0,1.764836072921753,1
1,D_WEAK_TRANSFORM,capacity-shadow,193,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,193,ARITH_A,ARITHMETIC,0,1.8239836692810056,1
1,D_WEAK_TRANSFORM,incumbent,194,TRANSFORM,TRANSFORM,0,1.5325113534927368,1
1,D_WEAK_TRANSFORM,capacity-shadow,194,TRANSFORM,TRANSFORM,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,194,TRANSFORM,TRANSFORM,0,1.6009019613265991,1
1,D_WEAK_TRANSFORM,incumbent,195,ARITH_A,ARITHMETIC,0,1.7106181383132937,1
1,D_WEAK_TRANSFORM,capacity-shadow,195,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,195,ARITH_A,ARITHMETIC,0,1.7745224237442017,1
1,D_WEAK_TRANSFORM,incumbent,196,ARITH_A,ARITHMETIC,0,1.7088909149169922,1
1,D_WEAK_TRANSFORM,capacity-shadow,196,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,196,ARITH_A,ARITHMETIC,0,1.774701476097107,1
1,D_WEAK_TRANSFORM,incumbent,197,ARITH_A,ARITHMETIC,0,1.7006791830062866,1
1,D_WEAK_TRANSFORM,capacity-shadow,197,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,197,ARITH_A,ARITHMETIC,0,1.766486644744873,1
1,D_WEAK_TRANSFORM,incumbent,198,ARITH_A,ARITHMETIC,0,1.7546017169952393,1
1,D_WEAK_TRANSFORM,capacity-shadow,198,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,198,ARITH_A,ARITHMETIC,0,1.815638780593872,1
1,D_WEAK_TRANSFORM,incumbent,199,ARITH_A,ARITHMETIC,0,1.7481987476348877,1
1,D_WEAK_TRANSFORM,capacity-shadow,199,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,199,ARITH_A,ARITHMETIC,0,1.808829665184021,1
1,D_WEAK_TRANSFORM,incumbent,200,ARITH_A,ARITHMETIC,0,1.7310380935668943,1
1,D_WEAK_TRANSFORM,capacity-shadow,200,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,200,ARITH_A,ARITHMETIC,0,1.791882038116455,1
1,D_WEAK_TRANSFORM,incumbent,201,STORY,STORY,1,1.902848482131958,1
1,D_WEAK_TRANSFORM,capacity-shadow,201,STORY,STORY,2,,1
1,D_WEAK_TRANSFORM,geometry-shadow,201,STORY,STORY,1,0.8036823272705078,1
1,D_WEAK_TRANSFORM,incumbent,202,ARITH_A,ARITHMETIC,0,1.7275722026824951,1
1,D_WEAK_TRANSFORM,capacity-shadow,202,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,202,ARITH_A,ARITHMETIC,0,1.791419506072998,1
1,D_WEAK_TRANSFORM,incumbent,203,ARITH_A,ARITHMETIC,0,1.7451266050338743,1
1,D_WEAK_TRANSFORM,capacity-shadow,203,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,203,ARITH_A,ARITHMETIC,0,1.807139992713928,1
1,D_WEAK_TRANSFORM,incumbent,204,ARITH_A,ARITHMETIC,0,1.7459880113601685,1
1,D_WEAK_TRANSFORM,capacity-shadow,204,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,204,ARITH_A,ARITHMETIC,0,1.8083685636520384,1
1,D_WEAK_TRANSFORM,incumbent,205,STORY,STORY,1,1.0317678451538086,1
1,D_WEAK_TRANSFORM,capacity-shadow,205,STORY,STORY,1,,1
1,D_WEAK_TRANSFORM,geometry-shadow,205,STORY,STORY,1,0.751144528388977,1
1,D_WEAK_TRANSFORM,incumbent,206,ARITH_A,ARITHMETIC,0,1.7556967735290527,1
1,D_WEAK_TRANSFORM,capacity-shadow,206,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,206,ARITH_A,ARITHMETIC,0,1.815906286239624,1
1,D_WEAK_TRANSFORM,incumbent,207,STORY,STORY,0,0.4677265882492065,1
1,D_WEAK_TRANSFORM,capacity-shadow,207,STORY,STORY,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,207,STORY,STORY,0,0.4989584684371948,1
1,D_WEAK_TRANSFORM,incumbent,208,STORY,STORY,1,1.3906855583190918,1
1,D_WEAK_TRANSFORM,capacity-shadow,208,STORY,STORY,2,,1
1,D_WEAK_TRANSFORM,geometry-shadow,208,STORY,STORY,1,0.6821631193161011,1
1,D_WEAK_TRANSFORM,incumbent,209,STORY,STORY,1,0.3837018013000488,1
1,D_WEAK_TRANSFORM,capacity-shadow,209,STORY,STORY,1,,1
1,D_WEAK_TRANSFORM,geometry-shadow,209,STORY,STORY,1,0.3429491519927978,1
1,D_WEAK_TRANSFORM,incumbent,210,TRANSFORM,TRANSFORM,0,1.5122557878494265,1
1,D_WEAK_TRANSFORM,capacity-shadow,210,TRANSFORM,TRANSFORM,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,210,TRANSFORM,TRANSFORM,0,1.5738904476165771,1
1,D_WEAK_TRANSFORM,incumbent,211,ARITH_A,ARITHMETIC,0,1.7465596199035645,1
1,D_WEAK_TRANSFORM,capacity-shadow,211,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,211,ARITH_A,ARITHMETIC,0,1.8099923133850095,1
1,D_WEAK_TRANSFORM,incumbent,212,STORY,STORY,1,0.3165992498397827,1
1,D_WEAK_TRANSFORM,capacity-shadow,212,STORY,STORY,2,,1
1,D_WEAK_TRANSFORM,geometry-shadow,212,STORY,STORY,1,0.3095492124557495,1
1,D_WEAK_TRANSFORM,incumbent,213,STORY,STORY,1,0.6275138854980469,1
1,D_WEAK_TRANSFORM,capacity-shadow,213,STORY,STORY,1,,1
1,D_WEAK_TRANSFORM,geometry-shadow,213,STORY,STORY,1,0.6404396295547485,1
1,D_WEAK_TRANSFORM,incumbent,214,STORY,STORY,1,0.5087701678276062,1
1,D_WEAK_TRANSFORM,capacity-shadow,214,STORY,STORY,2,,1
1,D_WEAK_TRANSFORM,geometry-shadow,214,STORY,STORY,1,0.4193115234375,1
1,D_WEAK_TRANSFORM,incumbent,215,ARITH_A,ARITHMETIC,0,1.7325377464294434,1
1,D_WEAK_TRANSFORM,capacity-shadow,215,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,215,ARITH_A,ARITHMETIC,0,1.7942116260528564,1
1,D_WEAK_TRANSFORM,incumbent,216,ARITH_A,ARITHMETIC,0,1.7375125885009766,1
1,D_WEAK_TRANSFORM,capacity-shadow,216,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,216,ARITH_A,ARITHMETIC,0,1.7994040250778198,1
1,D_WEAK_TRANSFORM,incumbent,217,TRANSFORM,TRANSFORM,0,1.4965204000473022,1
1,D_WEAK_TRANSFORM,capacity-shadow,217,TRANSFORM,TRANSFORM,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,217,TRANSFORM,TRANSFORM,0,1.5648406744003296,1
1,D_WEAK_TRANSFORM,incumbent,218,ARITH_A,ARITHMETIC,0,1.7661793231964111,1
1,D_WEAK_TRANSFORM,capacity-shadow,218,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,218,ARITH_A,ARITHMETIC,0,1.8285536766052248,1
1,D_WEAK_TRANSFORM,incumbent,219,ARITH_A,ARITHMETIC,0,1.737452745437622,1
1,D_WEAK_TRANSFORM,capacity-shadow,219,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,219,ARITH_A,ARITHMETIC,0,1.797471284866333,1
1,D_WEAK_TRANSFORM,incumbent,220,TRANSFORM,TRANSFORM,0,1.5286682844161987,1
1,D_WEAK_TRANSFORM,capacity-shadow,220,TRANSFORM,TRANSFORM,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,220,TRANSFORM,TRANSFORM,0,1.596652269363403,1
1,D_WEAK_TRANSFORM,incumbent,221,STORY,STORY,0,0.6305102109909058,1
1,D_WEAK_TRANSFORM,capacity-shadow,221,STORY,STORY,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,221,STORY,STORY,0,0.665406346321106,1
1,D_WEAK_TRANSFORM,incumbent,222,ARITH_A,ARITHMETIC,0,1.7153959274291992,1
1,D_WEAK_TRANSFORM,capacity-shadow,222,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,222,ARITH_A,ARITHMETIC,0,1.7795833349227903,1
1,D_WEAK_TRANSFORM,incumbent,223,TRANSFORM,TRANSFORM,0,1.473118543624878,1
1,D_WEAK_TRANSFORM,capacity-shadow,223,TRANSFORM,TRANSFORM,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,223,TRANSFORM,TRANSFORM,0,1.5409033298492432,1
1,D_WEAK_TRANSFORM,incumbent,224,TRANSFORM,TRANSFORM,0,1.516659140586853,1
1,D_WEAK_TRANSFORM,capacity-shadow,224,TRANSFORM,TRANSFORM,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,224,TRANSFORM,TRANSFORM,0,1.5734630823135376,1
1,D_WEAK_TRANSFORM,incumbent,225,ARITH_A,ARITHMETIC,0,1.756554126739502,1
1,D_WEAK_TRANSFORM,capacity-shadow,225,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,225,ARITH_A,ARITHMETIC,0,1.8198422193527224,1
1,D_WEAK_TRANSFORM,incumbent,226,STORY,STORY,1,1.841805458068848,1
1,D_WEAK_TRANSFORM,capacity-shadow,226,STORY,STORY,1,,1
1,D_WEAK_TRANSFORM,geometry-shadow,226,STORY,STORY,1,0.9267338514328004,1
1,D_WEAK_TRANSFORM,incumbent,227,STORY,STORY,0,0.0162577629089355,1
1,D_WEAK_TRANSFORM,capacity-shadow,227,STORY,STORY,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,227,STORY,STORY,0,0.0287846326828002,1
1,D_WEAK_TRANSFORM,incumbent,228,ARITH_A,ARITHMETIC,0,1.7190098762512207,1
1,D_WEAK_TRANSFORM,capacity-shadow,228,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,228,ARITH_A,ARITHMETIC,0,1.7822662591934204,1
1,D_WEAK_TRANSFORM,incumbent,229,STORY,STORY,1,1.5900160074234009,1
1,D_WEAK_TRANSFORM,capacity-shadow,229,STORY,STORY,2,,1
1,D_WEAK_TRANSFORM,geometry-shadow,229,STORY,STORY,1,0.7496934533119202,1
1,D_WEAK_TRANSFORM,incumbent,230,STORY,STORY,0,0.0104906558990478,1
1,D_WEAK_TRANSFORM,capacity-shadow,230,STORY,STORY,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,230,STORY,STORY,0,0.0617035627365112,1
1,D_WEAK_TRANSFORM,incumbent,231,TRANSFORM,TRANSFORM,0,1.512508511543274,1
1,D_WEAK_TRANSFORM,capacity-shadow,231,TRANSFORM,TRANSFORM,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,231,TRANSFORM,TRANSFORM,0,1.5804400444030762,1
1,D_WEAK_TRANSFORM,incumbent,232,ARITH_A,ARITHMETIC,0,1.7369357347488403,1
1,D_WEAK_TRANSFORM,capacity-shadow,232,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,232,ARITH_A,ARITHMETIC,0,1.799175500869751,1
1,D_WEAK_TRANSFORM,incumbent,233,ARITH_A,ARITHMETIC,0,1.7478581666946411,1
1,D_WEAK_TRANSFORM,capacity-shadow,233,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,233,ARITH_A,ARITHMETIC,0,1.8087916374206543,1
1,D_WEAK_TRANSFORM,incumbent,234,STORY,STORY,1,0.052189826965332,1
1,D_WEAK_TRANSFORM,capacity-shadow,234,STORY,STORY,1,,1
1,D_WEAK_TRANSFORM,geometry-shadow,234,STORY,STORY,1,0.0391696691513061,1
1,D_WEAK_TRANSFORM,incumbent,235,STORY,STORY,1,0.2691562175750732,1
1,D_WEAK_TRANSFORM,capacity-shadow,235,STORY,STORY,2,,1
1,D_WEAK_TRANSFORM,geometry-shadow,235,STORY,STORY,1,0.2371332645416259,1
1,D_WEAK_TRANSFORM,incumbent,236,STORY,STORY,0,0.1378014087677002,1
1,D_WEAK_TRANSFORM,capacity-shadow,236,STORY,STORY,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,236,STORY,STORY,0,0.1423790454864502,1
1,D_WEAK_TRANSFORM,incumbent,237,ARITH_A,ARITHMETIC,0,1.7365658283233645,1
1,D_WEAK_TRANSFORM,capacity-shadow,237,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,237,ARITH_A,ARITHMETIC,0,1.8007431030273438,1
1,D_WEAK_TRANSFORM,incumbent,238,STORY,STORY,1,0.9578534364700316,1
1,D_WEAK_TRANSFORM,capacity-shadow,238,STORY,STORY,1,,1
1,D_WEAK_TRANSFORM,geometry-shadow,238,STORY,STORY,1,0.968041181564331,1
1,D_WEAK_TRANSFORM,incumbent,239,STORY,STORY,0,0.2768616676330566,1
1,D_WEAK_TRANSFORM,capacity-shadow,239,STORY,STORY,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,239,STORY,STORY,0,0.318387508392334,1
1,D_WEAK_TRANSFORM,incumbent,240,ARITH_A,ARITHMETIC,0,1.723405122756958,1
1,D_WEAK_TRANSFORM,capacity-shadow,240,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,240,ARITH_A,ARITHMETIC,0,1.7860625982284546,1
1,D_WEAK_TRANSFORM,incumbent,241,STORY,STORY,0,0.1604357957839965,1
1,D_WEAK_TRANSFORM,capacity-shadow,241,STORY,STORY,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,241,STORY,STORY,0,0.1738572120666504,1
1,D_WEAK_TRANSFORM,incumbent,242,TRANSFORM,TRANSFORM,0,1.508839726448059,1
1,D_WEAK_TRANSFORM,capacity-shadow,242,TRANSFORM,TRANSFORM,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,242,TRANSFORM,TRANSFORM,0,1.5738502740859983,1
1,D_WEAK_TRANSFORM,incumbent,243,STORY,STORY,1,1.1969575881958008,1
1,D_WEAK_TRANSFORM,capacity-shadow,243,STORY,STORY,2,,1
1,D_WEAK_TRANSFORM,geometry-shadow,243,STORY,STORY,1,0.5846951603889465,1
1,D_WEAK_TRANSFORM,incumbent,244,ARITH_A,ARITHMETIC,0,1.7564198970794678,1
1,D_WEAK_TRANSFORM,capacity-shadow,244,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,244,ARITH_A,ARITHMETIC,0,1.8195356130599976,1
1,D_WEAK_TRANSFORM,incumbent,245,STORY,STORY,1,0.1529221534729004,1
1,D_WEAK_TRANSFORM,capacity-shadow,245,STORY,STORY,1,,1
1,D_WEAK_TRANSFORM,geometry-shadow,245,STORY,STORY,1,0.136915922164917,1
1,D_WEAK_TRANSFORM,incumbent,246,ARITH_A,ARITHMETIC,0,1.7206138372421265,1
1,D_WEAK_TRANSFORM,capacity-shadow,246,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,246,ARITH_A,ARITHMETIC,0,1.7850102186203003,1
1,D_WEAK_TRANSFORM,incumbent,247,STORY,STORY,0,1.0678701400756836,1
1,D_WEAK_TRANSFORM,capacity-shadow,247,STORY,STORY,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,247,STORY,STORY,0,1.1126177310943604,1
1,D_WEAK_TRANSFORM,incumbent,248,ARITH_A,ARITHMETIC,0,1.7113163471221924,1
1,D_WEAK_TRANSFORM,capacity-shadow,248,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,248,ARITH_A,ARITHMETIC,0,1.7755095958709717,1
1,D_WEAK_TRANSFORM,incumbent,249,ARITH_A,ARITHMETIC,0,1.7143447399139404,1
1,D_WEAK_TRANSFORM,capacity-shadow,249,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,249,ARITH_A,ARITHMETIC,0,1.778295636177063,1
1,D_WEAK_TRANSFORM,incumbent,250,ARITH_A,ARITHMETIC,0,1.7364904880523682,1
1,D_WEAK_TRANSFORM,capacity-shadow,250,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,250,ARITH_A,ARITHMETIC,0,1.799790620803833,1
1,D_WEAK_TRANSFORM,incumbent,251,ARITH_A,ARITHMETIC,0,1.7414271831512451,1
1,D_WEAK_TRANSFORM,capacity-shadow,251,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,251,ARITH_A,ARITHMETIC,0,1.803524374961853,1
1,D_WEAK_TRANSFORM,incumbent,252,ARITH_A,ARITHMETIC,0,1.7494317293167114,1
1,D_WEAK_TRANSFORM,capacity-shadow,252,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,252,ARITH_A,ARITHMETIC,0,1.8127442598342896,1
1,D_WEAK_TRANSFORM,incumbent,253,ARITH_A,ARITHMETIC,0,1.6871622800827026,1
1,D_WEAK_TRANSFORM,capacity-shadow,253,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,253,ARITH_A,ARITHMETIC,0,1.7521867752075195,1
1,D_WEAK_TRANSFORM,incumbent,254,TRANSFORM,TRANSFORM,0,1.499619960784912,1
1,D_WEAK_TRANSFORM,capacity-shadow,254,TRANSFORM,TRANSFORM,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,254,TRANSFORM,TRANSFORM,0,1.5569905042648315,1
1,D_WEAK_TRANSFORM,incumbent,255,STORY,STORY,1,1.811675786972046,1
1,D_WEAK_TRANSFORM,capacity-shadow,255,STORY,STORY,2,,1
1,D_WEAK_TRANSFORM,geometry-shadow,255,STORY,STORY,1,1.2956600189208984,1
1,D_WEAK_TRANSFORM,incumbent,256,ARITH_A,ARITHMETIC,0,1.7437901496887207,1
1,D_WEAK_TRANSFORM,capacity-shadow,256,ARITH_A,ARITHMETIC,0,,1
1,D_WEAK_TRANSFORM,geometry-shadow,256,ARITH_A,ARITHMETIC,0,1.801968216896057,1
1,E_TRANSFORM_BIRTH,incumbent,1,STORY,STORY,1,1.463031530380249,1
1,E_TRANSFORM_BIRTH,capacity-shadow,1,STORY,STORY,2,,1
1,E_TRANSFORM_BIRTH,geometry-shadow,1,STORY,STORY,1,0.982727348804474,1
1,E_TRANSFORM_BIRTH,incumbent,2,TRANSFORM,TRANSFORM,0,1.355246901512146,1
1,E_TRANSFORM_BIRTH,capacity-shadow,2,TRANSFORM,TRANSFORM,0,,1
1,E_TRANSFORM_BIRTH,geometry-shadow,2,TRANSFORM,TRANSFORM,0,0.882934033870697,1
1,E_TRANSFORM_BIRTH,incumbent,3,ARITH_A,ARITHMETIC,0,1.4317656755447388,1
1,E_TRANSFORM_BIRTH,capacity-shadow,3,ARITH_A,ARITHMETIC,0,,1
1,E_TRANSFORM_BIRTH,geometry-shadow,3,ARITH_A,ARITHMETIC,0,0.7142446637153625,1
1,E_TRANSFORM_BIRTH,incumbent,4,STORY,STORY,1,2.376037359237671,1
1,E_TRANSFORM_BIRTH,capacity-shadow,4,STORY,STORY,1,,1
1,E_TRANSFORM_BIRTH,geometry-shadow,4,STORY,STORY,1,0.8898652791976929,1
1,E_TRANSFORM_BIRTH,incumbent,5,TRANSFORM,TRANSFORM,0,1.3597052097320557,1
1,E_TRANSFORM_BIRTH,capacity-shadow,5,TRANSFORM,TRANSFORM,0,,1
1,E_TRANSFORM_BIRTH,geometry-shadow,5,TRANSFORM,TRANSFORM,0,0.891650915145874,1
1,E_TRANSFORM_BIRTH,incumbent,6,STORY,STORY,1,2.467165231704712,1
1,E_TRANSFORM_BIRTH,capacity-shadow,6,STORY,STORY,2,,1
1,E_TRANSFORM_BIRTH,geometry-shadow,6,STORY,STORY,1,1.1796514987945557,1
1,E_TRANSFORM_BIRTH,incumbent,7,ARITH_A,ARITHMETIC,0,1.392181634902954,1
1,E_TRANSFORM_BIRTH,capacity-shadow,7,ARITH_A,ARITHMETIC,0,,1
1,E_TRANSFORM_BIRTH,geometry-shadow,7,ARITH_A,ARITHMETIC,0,0.591606616973877,1
1,E_TRANSFORM_BIRTH,incumbent,8,ARITH_A,ARITHMETIC,0,1.4286667108535769,1
1,E_TRANSFORM_BIRTH,capacity-shadow,8,ARITH_A,ARITHMETIC,0,,1
1,E_TRANSFORM_BIRTH,geometry-shadow,8,ARITH_A,ARITHMETIC,0,0.6972951292991638,1
1,E_TRANSFORM_BIRTH,incumbent,9,ARITH_A,ARITHMETIC,0,1.4198596477508545,1
1,E_TRANSFORM_BIRTH,capacity-shadow,9,ARITH_A,ARITHMETIC,0,,1
