run,task,receiver,source,mean_weight
r1-D,ROTATE_INC,3,0,0.0212678741663694
r1-D,ROTATE_INC,3,1,0.0172422267496585
r1-D,ROTATE_INC,3,2,0.0758303999900817
r1-D,ROTATE_INC,3,3,0.0
r1-D,ROTATE_INC,3,4,0.0830825343728065
r1-D,ROTATE_INC,3,5,0.0167260970920324
r1-D,ROTATE_INC,3,6,0.019751064479351
r1-D,ROTATE_INC,3,7,0.0160998087376356
r1-D,ROTATE_INC,4,0,0.0215678792446851
r1-D,ROTATE_INC,4,1,0.0161152370274066
r1-D,ROTATE_INC,4,2,0.0174078159034252
r1-D,ROTATE_INC,4,3,0.0857998952269554
r1-D,ROTATE_INC,4,4,0.0
r1-D,ROTATE_INC,4,5,0.0765370056033134
r1-D,ROTATE_INC,4,6,0.0181077010929584
r1-D,ROTATE_INC,4,7,0.0144644835963845
r1-D,ROTATE_INC,5,0,0.02070102840662
r1-D,ROTATE_INC,5,1,0.0131279155611991
r1-D,ROTATE_INC,5,2,0.0186330955475568
r1-D,ROTATE_INC,5,3,0.0165859721601009
r1-D,ROTATE_INC,5,4,0.0737063065171241
r1-D,ROTATE_INC,5,5,0.0
r1-D,ROTATE_INC,5,6,0.0887823775410652
r1-D,ROTATE_INC,5,7,0.0184632893651723
r1-D,ROTATE_INC,6,0,0.0182204414159059
r1-D,ROTATE_INC,6,1,0.0136663047596812
r1-D,ROTATE_INC,6,2,0.0181992854923009
r1-D,ROTATE_INC,6,3,0.0195999145507812
r1-D,ROTATE_INC,6,4,0.0174039620906114
r1-D,ROTATE_INC,6,5,0.088473193347454
r1-D,ROTATE_INC,6,6,0.0
r1-D,ROTATE_INC,6,7,0.0744369104504585
r1-D,ROTATE_INC,7,0,0.0352034531533718
r1-D,ROTATE_INC,7,1,0.019154829904437
r1-D,ROTATE_INC,7,2,0.021442363038659
r1-D,ROTATE_INC,7,3,0.0226113647222518
r1-D,ROTATE_INC,7,4,0.0196800269186496
r1-D,ROTATE_INC,7,5,0.0261055901646614
r1-D,ROTATE_INC,7,6,0.105802409350872
r1-D,ROTATE_INC,7,7,0.0
r1-D,ROTATE_SWAP,0,0,0.0
r1-D,ROTATE_SWAP,0,1,0.0971691608428955
r1-D,ROTATE_SWAP,0,2,0.0228648763149976
r1-D,ROTATE_SWAP,0,3,0.026501927524805
r1-D,ROTATE_SWAP,0,4,0.0262020230293273
r1-D,ROTATE_SWAP,0,5,0.0250929836183786
r1-D,ROTATE_SWAP,0,6,0.0223203357309103
r1-D,ROTATE_SWAP,0,7,0.0298486854881048
r1-D,ROTATE_SWAP,1,0,0.090680181980133
r1-D,ROTATE_SWAP,1,1,0.0
r1-D,ROTATE_SWAP,1,2,0.0767844840884208
r1-D,ROTATE_SWAP,1,3,0.0190938618034124
r1-D,ROTATE_SWAP,1,4,0.0174271073192358
r1-D,ROTATE_SWAP,1,5,0.0149607108905911
r1-D,ROTATE_SWAP,1,6,0.0155713446438312
r1-D,ROTATE_SWAP,1,7,0.0154823176562786
r1-D,ROTATE_SWAP,2,0,0.0210915394127368
r1-D,ROTATE_SWAP,2,1,0.0755742564797401
r1-D,ROTATE_SWAP,2,2,0.0
r1-D,ROTATE_SWAP,2,3,0.079612948000431
r1-D,ROTATE_SWAP,2,4,0.0181806311011314
r1-D,ROTATE_SWAP,2,5,0.019534483551979
r1-D,ROTATE_SWAP,2,6,0.0194663908332586
r1-D,ROTATE_SWAP,2,7,0.0165397338569164
r1-D,ROTATE_SWAP,3,0,0.0230680201202631
r1-D,ROTATE_SWAP,3,1,0.0176768265664577
r1-D,ROTATE_SWAP,3,2,0.0749723389744758
r1-D,ROTATE_SWAP,3,3,0.0
r1-D,ROTATE_SWAP,3,4,0.0819163247942924
r1-D,ROTATE_SWAP,3,5,0.0168191250413656
r1-D,ROTATE_SWAP,3,6,0.0192651133984327
r1-D,ROTATE_SWAP,3,7,0.0162822473794221
r1-D,ROTATE_SWAP,4,0,0.0232722014188766
r1-D,ROTATE_SWAP,4,1,0.0164926629513502
r1-D,ROTATE_SWAP,4,2,0.0174792278558015
r1-D,ROTATE_SWAP,4,3,0.0835689753293991
r1-D,ROTATE_SWAP,4,4,0.0
r1-D,ROTATE_SWAP,4,5,0.0761237889528274
r1-D,ROTATE_SWAP,4,6,0.0179903991520404
r1-D,ROTATE_SWAP,4,7,0.0150727499276399
r1-D,ROTATE_SWAP,5,0,0.0215892530977726
r1-D,ROTATE_SWAP,5,1,0.0138520188629627
r1-D,ROTATE_SWAP,5,2,0.0183054152876138
r1-D,ROTATE_SWAP,5,3,0.0166704468429088
r1-D,ROTATE_SWAP,5,4,0.0741847679018974
r1-D,ROTATE_SWAP,5,5,0.0
r1-D,ROTATE_SWAP,5,6,0.0867606252431869
r1-D,ROTATE_SWAP,5,7,0.0186374764889478
r1-D,ROTATE_SWAP,6,0,0.0193845946341753
r1-D,ROTATE_SWAP,6,1,0.0144499419257044
r1-D,ROTATE_SWAP,6,2,0.0183584336191415
r1-D,ROTATE_SWAP,6,3,0.0192795190960168
r1-D,ROTATE_SWAP,6,4,0.0176576972007751
r1-D,ROTATE_SWAP,6,5,0.0871530845761299
r1-D,ROTATE_SWAP,6,6,0.0
r1-D,ROTATE_SWAP,6,7,0.0737167820334434
r1-D,ROTATE_SWAP,7,0,0.0357281565666198
r1-D,ROTATE_SWAP,7,1,0.0200263541191816
r1-D,ROTATE_SWAP,7,2,0.0217396933585405
r1-D,ROTATE_SWAP,7,3,0.0226936433464288
r1-D,ROTATE_SWAP,7,4,0.0206214524805545
r1-D,ROTATE_SWAP,7,5,0.026165185496211
r1-D,ROTATE_SWAP,7,6,0.1030255332589149
r1-D,ROTATE_SWAP,7,7,0.0
r1-D,INC_SWAP,0,0,0.0
r1-D,INC_SWAP,0,1,0.0943431481719017
r1-D,INC_SWAP,0,2,0.0222632829099893
r1-D,INC_SWAP,0,3,0.0269744154065847
r1-D,INC_SWAP,0,4,0.0263101030141115
r1-D,INC_SWAP,0,5,0.0256193708628416
r1-D,INC_SWAP,0,6,0.0228582471609115
r1-D,INC_SWAP,0,7,0.0316314697265625
r1-D,INC_SWAP,1,0,0.0863628014922142
r1-D,INC_SWAP,1,1,0.0
r1-D,INC_SWAP,1,2,0.0795407146215438
r1-D,INC_SWAP,1,3,0.0197581928223371
r1-D,INC_SWAP,1,4,0.0178656335920095
r1-D,INC_SWAP,1,5,0.0150844249874353
r1-D,INC_SWAP,1,6,0.015772433951497
r1-D,INC_SWAP,1,7,0.0156158162280917
r1-D,INC_SWAP,2,0,0.0192457158118486
r1-D,INC_SWAP,2,1,0.0746880918741226
r1-D,INC_SWAP,2,2,0.0
r1-D,INC_SWAP,2,3,0.0816724225878715
r1-D,INC_SWAP,2,4,0.0181246828287839
r1-D,INC_SWAP,2,5,0.0201102904975414
r1-D,INC_SWAP,2,6,0.0197400730103254
r1-D,INC_SWAP,2,7,0.0164187625050544
r1-D,INC_SWAP,3,0,0.0216121338307857
r1-D,INC_SWAP,3,1,0.0171835739165544
r1-D,INC_SWAP,3,2,0.0757154673337936
r1-D,INC_SWAP,3,3,0.0
r1-D,INC_SWAP,3,4,0.0829801931977272
r1-D,INC_SWAP,3,5,0.0166913382709026
r1-D,INC_SWAP,3,6,0.0197329483926296
r1-D,INC_SWAP,3,7,0.0160843580961227
r1-D,INC_SWAP,4,0,0.0217831786721944
r1-D,INC_SWAP,4,1,0.0160817708820104
r1-D,INC_SWAP,4,2,0.017379131168127
r1-D,INC_SWAP,4,3,0.0858031436800956
r1-D,INC_SWAP,4,4,0.0
r1-D,INC_SWAP,4,5,0.0764073356986045
r1-D,INC_SWAP,4,6,0.0180879645049572
r1-D,INC_SWAP,4,7,0.0144574753940105
r1-D,INC_SWAP,5,0,0.0203886702656745
r1-D,INC_SWAP,5,1,0.0131411552429199
r1-D,INC_SWAP,5,2,0.0186424702405929
r1-D,INC_SWAP,5,3,0.0166244767606258
r1-D,INC_SWAP,5,4,0.073817603290081
r1-D,INC_SWAP,5,5,0.0
r1-D,INC_SWAP,5,6,0.0888804346323013
r1-D,INC_SWAP,5,7,0.0185052286833524
r1-D,INC_SWAP,6,0,0.0181759502738714
r1-D,INC_SWAP,6,1,0.0136509099975228
r1-D,INC_SWAP,6,2,0.0182166919112205
r1-D,INC_SWAP,6,3,0.0196360684931278
r1-D,INC_SWAP,6,4,0.0174108278006315
r1-D,INC_SWAP,6,5,0.0884089842438697
r1-D,INC_SWAP,6,6,0.0
r1-D,INC_SWAP,6,7,0.0745005905628204
r1-D,INC_SWAP,7,0,0.0352201014757156
r1-D,INC_SWAP,7,1,0.0191533770412206
r1-D,INC_SWAP,7,2,0.021444484591484
r1-D,INC_SWAP,7,3,0.0226277392357587
r1-D,INC_SWAP,7,4,0.0196785312145948
r1-D,INC_SWAP,7,5,0.0260923150926828
r1-D,INC_SWAP,7,6,0.1057834550738334
r1-D,INC_SWAP,7,7,0.0
r2-D,REVERSE,0,0,0.0
r2-D,REVERSE,0,1,0.0957506373524665
r2-D,REVERSE,0,2,0.0228250380605459
r2-D,REVERSE,0,3,0.0247948877513408
r2-D,REVERSE,0,4,0.0250561889261007
r2-D,REVERSE,0,5,0.0255336072295904
r2-D,REVERSE,0,6,0.026222787797451
r2-D,REVERSE,0,7,0.0298168733716011
r2-D,REVERSE,1,0,0.0823822692036628
r2-D,REVERSE,1,1,0.0
r2-D,REVERSE,1,2,0.0831939801573753
r2-D,REVERSE,1,3,0.0153221264481544
r2-D,REVERSE,1,4,0.0171607602387666
r2-D,REVERSE,1,5,0.0165792666375637
r2-D,REVERSE,1,6,0.017769806087017
r2-D,REVERSE,1,7,0.0175917726010084
r2-D,REVERSE,2,0,0.0198461655527353
r2-D,REVERSE,2,1,0.0838927179574966
r2-D,REVERSE,2,2,0.0
r2-D,REVERSE,2,3,0.0781471952795982
r2-D,REVERSE,2,4,0.0171912256628274
r2-D,REVERSE,2,5,0.0164256729185581
r2-D,REVERSE,2,6,0.0171932224184274
r2-D,REVERSE,2,7,0.0173038057982921
r2-D,REVERSE,3,0,0.0221487525850534
r2-D,REVERSE,3,1,0.0159167870879173
r2-D,REVERSE,3,2,0.0807068645954132
r2-D,REVERSE,3,3,0.0
r2-D,REVERSE,3,4,0.0756175592541694
r2-D,REVERSE,3,5,0.0184945166110992
r2-D,REVERSE,3,6,0.018647626042366
r2-D,REVERSE,3,7,0.0184678733348846
r2-D,REVERSE,4,0,0.0218347962945699
r2-D,REVERSE,4,1,0.0174555499106645
r2-D,REVERSE,4,2,0.0172986108809709
r2-D,REVERSE,4,3,0.0739478468894958
r2-D,REVERSE,4,4,0.0
r2-D,REVERSE,4,5,0.0824587419629097
r2-D,REVERSE,4,6,0.0180845316499471
r2-D,REVERSE,4,7,0.0189199149608612
r2-D,REVERSE,5,0,0.0213525183498859
r2-D,REVERSE,5,1,0.0161149464547634
r2-D,REVERSE,5,2,0.0158401150256395
r2-D,REVERSE,5,3,0.017306899651885
r2-D,REVERSE,5,4,0.0788980275392532
r2-D,REVERSE,5,5,0.0
r2-D,REVERSE,5,6,0.0832195058465004
r2-D,REVERSE,5,7,0.0172680094838142
r2-D,REVERSE,6,0,0.0226995069533586
r2-D,REVERSE,6,1,0.0178067926317453
r2-D,REVERSE,6,2,0.0171008352190256
r2-D,REVERSE,6,3,0.0179911069571971
r2-D,REVERSE,6,4,0.0178450997918844
r2-D,REVERSE,6,5,0.0857879519462585
r2-D,REVERSE,6,6,0.0
r2-D,REVERSE,6,7,0.0707687139511108
r2-D,REVERSE,7,0,0.0348301231861114
r2-D,REVERSE,7,1,0.0237318500876426
r2-D,REVERSE,7,2,0.0231021661311388
r2-D,REVERSE,7,3,0.0239744335412979
r2-D,REVERSE,7,4,0.0251535587012767
r2-D,REVERSE,7,5,0.0239657908678054
r2-D,REVERSE,7,6,0.0952421277761459
r2-D,REVERSE,7,7,0.0
r2-D,ROTATE,0,0,0.0
r2-D,ROTATE,0,1,0.0956294164061546
r2-D,ROTATE,0,2,0.0225891396403312
r2-D,ROTATE,0,3,0.0244449600577354
r2-D,ROTATE,0,4,0.0252451486885547
r2-D,ROTATE,0,5,0.0257553681731224
r2-D,ROTATE,0,6,0.0263667199760675
r2-D,ROTATE,0,7,0.0299692507833242
r2-D,ROTATE,1,0,0.0822095498442649
r2-D,ROTATE,1,1,0.0
r2-D,ROTATE,1,2,0.0833102017641067
r2-D,ROTATE,1,3,0.0153142772614955
r2-D,ROTATE,1,4,0.0171805340796709
r2-D,ROTATE,1,5,0.0165947005152702
r2-D,ROTATE,1,6,0.0177860669791698
r2-D,ROTATE,1,7,0.0176046304404735
r2-D,ROTATE,2,0,0.0196279752999544
r2-D,ROTATE,2,1,0.0840725898742675
r2-D,ROTATE,2,2,0.0
r2-D,ROTATE,2,3,0.0782188475131988
r2-D,ROTATE,2,4,0.0171748157590627
r2-D,ROTATE,2,5,0.0164172369986772
r2-D,ROTATE,2,6,0.0171898379921913
r2-D,ROTATE,2,7,0.0172987300902605
r2-D,ROTATE,3,0,0.0218424275517463
r2-D,ROTATE,3,1,0.0159244034439325
r2-D,ROTATE,3,2,0.0808005332946777
r2-D,ROTATE,3,3,0.0
r2-D,ROTATE,3,4,0.0757109299302101
r2-D,ROTATE,3,5,0.0185230262577533
r2-D,ROTATE,3,6,0.0187047254294157
r2-D,ROTATE,3,7,0.0184939689934253
r2-D,ROTATE,4,0,0.0219763703644275
r2-D,ROTATE,4,1,0.0174516960978508
r2-D,ROTATE,4,2,0.0172479003667831
r2-D,ROTATE,4,3,0.0738740190863609
r2-D,ROTATE,4,4,0.0
r2-D,ROTATE,4,5,0.082486905157566
r2-D,ROTATE,4,6,0.0180766768753528
r2-D,ROTATE,4,7,0.0188864450901746
r2-D,ROTATE,5,0,0.0214624982327222
r2-D,ROTATE,5,1,0.0160916130989789
r2-D,ROTATE,5,2,0.0157848484814167
r2-D,ROTATE,5,3,0.0172764267772436
r2-D,ROTATE,5,4,0.078840397298336
r2-D,ROTATE,5,5,0.0
r2-D,ROTATE,5,6,0.0833242535591125
r2-D,ROTATE,5,7,0.0172199886292219
r2-D,ROTATE,6,0,0.02272280305624
r2-D,ROTATE,6,1,0.0177828501909971
r2-D,ROTATE,6,2,0.0170486811548471
r2-D,ROTATE,6,3,0.0179869346320629
r2-D,ROTATE,6,4,0.0178202874958515
r2-D,ROTATE,6,5,0.0858993604779243
r2-D,ROTATE,6,6,0.0
r2-D,ROTATE,6,7,0.0707390680909156
r2-D,ROTATE,7,0,0.0349353849887847
r2-D,ROTATE,7,1,0.0237190276384353
r2-D,ROTATE,7,2,0.0230522584170103
r2-D,ROTATE,7,3,0.023957448080182
r2-D,ROTATE,7,4,0.0251124072819948
r2-D,ROTATE,7,5,0.0239250380545854
r2-D,ROTATE,7,6,0.0952984318137168
r2-D,ROTATE,7,7,0.0
r2-D,INC,0,0,0.0
r2-D,INC,0,1,0.0953665152192115
r2-D,INC,0,2,0.0260779932141304
r2-D,INC,0,3,0.0282211229205131
r2-D,INC,0,4,0.0249659419059753
r2-D,INC,0,5,0.0245578829199075
r2-D,INC,0,6,0.022463284432888
r2-D,INC,0,7,0.0283472873270511
r2-D,INC,1,0,0.0841396525502204
r2-D,INC,1,1,0.0
r2-D,INC,1,2,0.0829924866557121
r2-D,INC,1,3,0.0151055455207824
r2-D,INC,1,4,0.0167879983782768
r2-D,INC,1,5,0.0161851793527603
r2-D,INC,1,6,0.0171825997531414
r2-D,INC,1,7,0.0176065266132354
r2-D,INC,2,0,0.023291178047657
r2-D,INC,2,1,0.0838973522186279
r2-D,INC,2,2,0.0
r2-D,INC,2,3,0.0759685710072517
r2-D,INC,2,4,0.0168964192271232
r2-D,INC,2,5,0.0160505473613739
r2-D,INC,2,6,0.0167992804199457
r2-D,INC,2,7,0.0170966312289237
r2-D,INC,3,0,0.0261778645217418
r2-D,INC,3,1,0.0158338528126478
r2-D,INC,3,2,0.0789656117558479
r2-D,INC,3,3,0.0
r2-D,INC,3,4,0.0743693932890892
r2-D,INC,3,5,0.0182254221290349
r2-D,INC,3,6,0.0182826966047287
r2-D,INC,3,7,0.0181451682001352
r2-D,INC,4,0,0.0226331446319818
r2-D,INC,4,1,0.0173816755414009
r2-D,INC,4,2,0.0172571893781423
r2-D,INC,4,3,0.0733353495597839
r2-D,INC,4,4,0.0
r2-D,INC,4,5,0.0825410857796669
r2-D,INC,4,6,0.0179395079612731
r2-D,INC,4,7,0.0189120583236217
r2-D,INC,5,0,0.0215038433670997
r2-D,INC,5,1,0.0160264670848846
r2-D,INC,5,2,0.0157237630337476
r2-D,INC,5,3,0.0172194484621286
r2-D,INC,5,4,0.0790774747729301
r2-D,INC,5,5,0.0
r2-D,INC,5,6,0.083351619541645
r2-D,INC,5,7,0.0170973669737577
r2-D,INC,6,0,0.0206582900136709
r2-D,INC,6,1,0.0178186055272817
r2-D,INC,6,2,0.0172549560666084
r2-D,INC,6,3,0.018100744113326
r2-D,INC,6,4,0.0179955065250396
r2-D,INC,6,5,0.0872724950313568
r2-D,INC,6,6,0.0
r2-D,INC,6,7,0.0708994418382644
r2-D,INC,7,0,0.0345999114215374
r2-D,INC,7,1,0.0243411716073751
r2-D,INC,7,2,0.0233317892998456
r2-D,INC,7,3,0.0239422935992479
r2-D,INC,7,4,0.0253339409828186
r2-D,INC,7,5,0.0238875653594732
r2-D,INC,7,6,0.0945633202791214
r2-D,INC,7,7,0.0
r2-D,SWAP,0,0,0.0
r2-D,SWAP,0,1,0.0953837409615516
r2-D,SWAP,0,2,0.0224919132888317
r2-D,SWAP,0,3,0.0243102218955755
r2-D,SWAP,0,4,0.0253170914947986
r2-D,SWAP,0,5,0.0257132370024919
r2-D,SWAP,0,6,0.0267056301236152
r2-D,SWAP,0,7,0.0300782043486833
r2-D,SWAP,1,0,0.0822807475924491
r2-D,SWAP,1,1,0.0
r2-D,SWAP,1,2,0.0832068026065826
r2-D,SWAP,1,3,0.0153272403404116
r2-D,SWAP,1,4,0.0171833056956529
r2-D,SWAP,1,5,0.0165931228548288
r2-D,SWAP,1,6,0.0178093183785676
r2-D,SWAP,1,7,0.0175994411110878
r2-D,SWAP,2,0,0.0196239296346902
r2-D,SWAP,2,1,0.0840338245034217
r2-D,SWAP,2,2,0.0
r2-D,SWAP,2,3,0.0781870782375335
r2-D,SWAP,2,4,0.0172032285481691
r2-D,SWAP,2,5,0.0164312068372964
r2-D,SWAP,2,6,0.0172161255031824
r2-D,SWAP,2,7,0.0173046067357063
r2-D,SWAP,3,0,0.0218088217079639
r2-D,SWAP,3,1,0.0159480739384889
r2-D,SWAP,3,2,0.080757275223732
r2-D,SWAP,3,3,0.0
r2-D,SWAP,3,4,0.0757611393928527
r2-D,SWAP,3,5,0.0185214839875698
r2-D,SWAP,3,6,0.01870590262115
r2-D,SWAP,3,7,0.018497297540307
r2-D,SWAP,4,0,0.0221270266920328
r2-D,SWAP,4,1,0.017448104918003
r2-D,SWAP,4,2,0.0172518547624349
r2-D,SWAP,4,3,0.073832020163536
r2-D,SWAP,4,4,0.0
r2-D,SWAP,4,5,0.0823786333203315
r2-D,SWAP,4,6,0.0180716924369335
r2-D,SWAP,4,7,0.0188906770199537
r2-D,SWAP,5,0,0.0215130764991045
r2-D,SWAP,5,1,0.0160970706492662
r2-D,SWAP,5,2,0.0157902799546718
r2-D,SWAP,5,3,0.0172708611935377
r2-D,SWAP,5,4,0.0788165032863617
r2-D,SWAP,5,5,0.0
r2-D,SWAP,5,6,0.0832932218909263
r2-D,SWAP,5,7,0.0172190088778734
r2-D,SWAP,6,0,0.0230696555227041
r2-D,SWAP,6,1,0.0177864395081996
r2-D,SWAP,6,2,0.0170407090336084
r2-D,SWAP,6,3,0.0179552510380744
r2-D,SWAP,6,4,0.017804067581892
r2-D,SWAP,6,5,0.0857262536883354
r2-D,SWAP,6,6,0.0
r2-D,SWAP,6,7,0.0706176608800888
r2-D,SWAP,7,0,0.035156924277544
r2-D,SWAP,7,1,0.0236922316253185
r2-D,SWAP,7,2,0.0230247713625431
r2-D,SWAP,7,3,0.0239294357597827
r2-D,SWAP,7,4,0.0251144710928201
r2-D,SWAP,7,5,0.0238986238837242
r2-D,SWAP,7,6,0.0951835513114929
r2-D,SWAP,7,7,0.0
r2-D,REVERSE_ROTATE,0,0,0.0
r2-D,REVERSE_ROTATE,0,1,0.0944344326853752
r2-D,REVERSE_ROTATE,0,2,0.0227320417761802
r2-D,REVERSE_ROTATE,0,3,0.025023641064763
r2-D,REVERSE_ROTATE,0,4,0.0253535863012075
r2-D,REVERSE_ROTATE,0,5,0.0258566662669181
r2-D,REVERSE_ROTATE,0,6,0.0265565291047096
r2-D,REVERSE_ROTATE,0,7,0.0300431326031684
r2-D,REVERSE_ROTATE,1,0,0.0817715227603912
r2-D,REVERSE_ROTATE,1,1,0.0
r2-D,REVERSE_ROTATE,1,2,0.0835158824920654
r2-D,REVERSE_ROTATE,1,3,0.0153712630271911
r2-D,REVERSE_ROTATE,1,4,0.0172286611050367
r2-D,REVERSE_ROTATE,1,5,0.0166339427232742
r2-D,REVERSE_ROTATE,1,6,0.0178172066807746
r2-D,REVERSE_ROTATE,1,7,0.0176615100353956
r2-D,REVERSE_ROTATE,2,0,0.0198142323642969
r2-D,REVERSE_ROTATE,2,1,0.0839091688394546
r2-D,REVERSE_ROTATE,2,2,0.0
r2-D,REVERSE_ROTATE,2,3,0.0781808868050575
r2-D,REVERSE_ROTATE,2,4,0.0171799398958683
r2-D,REVERSE_ROTATE,2,5,0.0164129454642534
r2-D,REVERSE_ROTATE,2,6,0.0171776935458183
r2-D,REVERSE_ROTATE,2,7,0.0173251386731863
r2-D,REVERSE_ROTATE,3,0,0.0223935153335332
r2-D,REVERSE_ROTATE,3,1,0.0158819202333688
r2-D,REVERSE_ROTATE,3,2,0.0806106775999069
r2-D,REVERSE_ROTATE,3,3,0.0
r2-D,REVERSE_ROTATE,3,4,0.0755478367209434
r2-D,REVERSE_ROTATE,3,5,0.0184682589024305
r2-D,REVERSE_ROTATE,3,6,0.0186262018978595
r2-D,REVERSE_ROTATE,3,7,0.0184715930372476
r2-D,REVERSE_ROTATE,4,0,0.0221075676381587
r2-D,REVERSE_ROTATE,4,1,0.0174215361475944
r2-D,REVERSE_ROTATE,4,2,0.0172506589442491
r2-D,REVERSE_ROTATE,4,3,0.0738487616181373
r2-D,REVERSE_ROTATE,4,4,0.0
r2-D,REVERSE_ROTATE,4,5,0.0823880136013031
r2-D,REVERSE_ROTATE,4,6,0.0180507749319076
r2-D,REVERSE_ROTATE,4,7,0.0189327113330364
r2-D,REVERSE_ROTATE,5,0,0.0216356962919235
r2-D,REVERSE_ROTATE,5,1,0.01607565023005
r2-D,REVERSE_ROTATE,5,2,0.0157983005046844
r2-D,REVERSE_ROTATE,5,3,0.0172767154872417
r2-D,REVERSE_ROTATE,5,4,0.0788374692201614
r2-D,REVERSE_ROTATE,5,5,0.0
r2-D,REVERSE_ROTATE,5,6,0.0831253603100776
r2-D,REVERSE_ROTATE,5,7,0.0172508340328931
r2-D,REVERSE_ROTATE,6,0,0.0229909438639879
r2-D,REVERSE_ROTATE,6,1,0.0177527144551277
r2-D,REVERSE_ROTATE,6,2,0.0170535370707511
r2-D,REVERSE_ROTATE,6,3,0.0179639104753732
r2-D,REVERSE_ROTATE,6,4,0.0178119055926799
r2-D,REVERSE_ROTATE,6,5,0.0856861472129821
r2-D,REVERSE_ROTATE,6,6,0.0
r2-D,REVERSE_ROTATE,6,7,0.0707408487796783
r2-D,REVERSE_ROTATE,7,0,0.0351138189435005
r2-D,REVERSE_ROTATE,7,1,0.02367271669209
r2-D,REVERSE_ROTATE,7,2,0.023059282451868
r2-D,REVERSE_ROTATE,7,3,0.0239527747035026
r2-D,REVERSE_ROTATE,7,4,0.0251516103744506
r2-D,REVERSE_ROTATE,7,5,0.0239215940237045
r2-D,REVERSE_ROTATE,7,6,0.0951282307505607
r2-D,REVERSE_ROTATE,7,7,0.0
r2-D,REVERSE_INC,0,0,0.0
r2-D,REVERSE_INC,0,1,0.0950199887156486
r2-D,REVERSE_INC,0,2,0.0253375582396984
r2-D,REVERSE_INC,0,3,0.027537390589714
r2-D,REVERSE_INC,0,4,0.0253450945019722
r2-D,REVERSE_INC,0,5,0.025165420025587
r2-D,REVERSE_INC,0,6,0.0233783014118671
r2-D,REVERSE_INC,0,7,0.0282162521034479
r2-D,REVERSE_INC,1,0,0.0837713927030563
r2-D,REVERSE_INC,1,1,0.0
r2-D,REVERSE_INC,1,2,0.0832251161336898
r2-D,REVERSE_INC,1,3,0.0151096750050783
r2-D,REVERSE_INC,1,4,0.0168261639773845
r2-D,REVERSE_INC,1,5,0.0162767637521028
r2-D,REVERSE_INC,1,6,0.0173288770020008
r2-D,REVERSE_INC,1,7,0.0174620077013969
r2-D,REVERSE_INC,2,0,0.0225798115134239
r2-D,REVERSE_INC,2,1,0.0840075314044952
r2-D,REVERSE_INC,2,2,0.0
r2-D,REVERSE_INC,2,3,0.0765520706772804
r2-D,REVERSE_INC,2,4,0.0169042535126209
r2-D,REVERSE_INC,2,5,0.0160792395472526
r2-D,REVERSE_INC,2,6,0.016847101971507
r2-D,REVERSE_INC,2,7,0.0170300304889678
r2-D,REVERSE_INC,3,0,0.0254285596311092
r2-D,REVERSE_INC,3,1,0.0157927609980106
r2-D,REVERSE_INC,3,2,0.0794719606637954
r2-D,REVERSE_INC,3,3,0.0
r2-D,REVERSE_INC,3,4,0.0745913907885551
r2-D,REVERSE_INC,3,5,0.0182641018182039
r2-D,REVERSE_INC,3,6,0.018333775922656
r2-D,REVERSE_INC,3,7,0.0181174725294113
r2-D,REVERSE_INC,4,0,0.0228315647691488
r2-D,REVERSE_INC,4,1,0.0173067208379507
r2-D,REVERSE_INC,4,2,0.0171766243875026
r2-D,REVERSE_INC,4,3,0.0733134374022483
r2-D,REVERSE_INC,4,4,0.0
r2-D,REVERSE_INC,4,5,0.0826059430837631
r2-D,REVERSE_INC,4,6,0.017942514270544
r2-D,REVERSE_INC,4,7,0.0188232045620679
r2-D,REVERSE_INC,5,0,0.0217904988676309
r2-D,REVERSE_INC,5,1,0.015989750623703
r2-D,REVERSE_INC,5,2,0.0156507734209299
r2-D,REVERSE_INC,5,3,0.0171732828021049
r2-D,REVERSE_INC,5,4,0.0790079236030578
r2-D,REVERSE_INC,5,5,0.0
r2-D,REVERSE_INC,5,6,0.0833152383565902
r2-D,REVERSE_INC,5,7,0.017072545364499
r2-D,REVERSE_INC,6,0,0.0212456677109003
r2-D,REVERSE_INC,6,1,0.0177918616682291
r2-D,REVERSE_INC,6,2,0.017156459391117
r2-D,REVERSE_INC,6,3,0.0180257186293602
r2-D,REVERSE_INC,6,4,0.017936622723937
r2-D,REVERSE_INC,6,5,0.087063044309616
r2-D,REVERSE_INC,6,6,0.0
r2-D,REVERSE_INC,6,7,0.0707806646823883
r2-D,REVERSE_INC,7,0,0.0343506969511508
r2-D,REVERSE_INC,7,1,0.0240862779319286
r2-D,REVERSE_INC,7,2,0.0232316087931394
r2-D,REVERSE_INC,7,3,0.0239217542111873
r2-D,REVERSE_INC,7,4,0.0253162160515785
r2-D,REVERSE_INC,7,5,0.0239831302314996
r2-D,REVERSE_INC,7,6,0.0951103121042251
r2-D,REVERSE_INC,7,7,0.0
r2-D,REVERSE_SWAP,0,0,0.0
r2-D,REVERSE_SWAP,0,1,0.095552384853363
r2-D,REVERSE_SWAP,0,2,0.0223436038941144
r2-D,REVERSE_SWAP,0,3,0.0246114805340766
r2-D,REVERSE_SWAP,0,4,0.0253467559814453
r2-D,REVERSE_SWAP,0,5,0.0257488302886486
r2-D,REVERSE_SWAP,0,6,0.026228966191411
r2-D,REVERSE_SWAP,0,7,0.030168030411005
