arm,step,cell_id,certificate_rank,update_norm,violation_norm,violation_ratio,eligible_for_ratio
sgd_no_decay_grad_projection,32,3,49,4.7779602027731016e-05,8.945415430616777e-08,0.0018722247284944805,True
sgd_no_decay_grad_projection,32,4,60,6.053357355995104e-05,1.1367983887566879e-07,0.0018779634228122928,True
sgd_no_decay_grad_projection,32,5,53,0.00012556723959278315,8.987601773924325e-08,0.0007157600765530304,True
sgd_no_decay_grad_projection,32,6,60,6.54695977573283e-05,9.765200559286313e-08,0.0014915626099195013,True
sgd_no_decay_grad_projection,32,7,53,3.112201738986187e-05,9.902086617330497e-08,0.0031816980805319953,True
sgd_no_decay_grad_projection,33,0,58,5.630390296573751e-05,1.0157850738323759e-07,0.0018041112645590426,True
sgd_no_decay_grad_projection,33,1,60,7.946188998175785e-05,1.0669420902331694e-07,0.0013427091616509711,True
sgd_no_decay_grad_projection,33,2,60,5.7938919781008735e-05,9.794742084068275e-08,0.0016905289142490902,True
sgd_no_decay_grad_projection,33,3,49,4.9176371248904616e-05,8.956207864230237e-08,0.0018212420832709416,True
sgd_no_decay_grad_projection,33,4,60,6.451018271036446e-05,1.1333555960391095e-07,0.0017568630731662608,True
sgd_no_decay_grad_projection,33,5,53,0.00011669293598970398,9.017488622475867e-08,0.0007727535920422926,True
sgd_no_decay_grad_projection,33,6,60,6.209476123331115e-05,9.809608059185848e-08,0.0015797802755613773,True
sgd_no_decay_grad_projection,33,7,53,3.1727693567518145e-05,9.895172325968815e-08,0.0031187807563235912,True
sgd_no_decay_grad_projection,34,0,58,5.306572711560875e-05,1.0195763877618447e-07,0.0019213462699326394,True
sgd_no_decay_grad_projection,34,1,60,7.117947097867727e-05,1.0645293713196224e-07,0.0014955567128097213,True
sgd_no_decay_grad_projection,34,2,60,6.618765473831445e-05,9.7959109268686e-08,0.0014800208313161306,True
sgd_no_decay_grad_projection,34,3,49,5.011796019971371e-05,8.909054116656989e-08,0.0017776170265896372,True
sgd_no_decay_grad_projection,34,4,60,4.978646757081151e-05,1.1364518570644577e-07,0.002282652073320037,True
sgd_no_decay_grad_projection,34,5,53,7.276056567206979e-05,9.006133439015684e-08,0.0012377767039124534,True
sgd_no_decay_grad_projection,34,6,60,7.295572140719742e-05,9.739582651491219e-08,0.0013349991378510926,True
sgd_no_decay_grad_projection,34,7,53,3.767082671402022e-05,9.997224736935095e-08,0.002653837290974723,True
sgd_no_decay_grad_projection,35,0,58,5.762580985901877e-05,1.0083697077334364e-07,0.0017498577333695264,True
sgd_no_decay_grad_projection,35,1,60,6.868366472190246e-05,1.064418171381476e-07,0.0015497398984079629,True
sgd_no_decay_grad_projection,35,2,60,6.420643330784515e-05,9.72297655721377e-08,0.0015143305592389446,True
sgd_no_decay_grad_projection,35,3,49,5.6846209190553054e-05,9.006210177631147e-08,0.0015843114514479694,True
sgd_no_decay_grad_projection,35,4,60,5.265003346721642e-05,1.1406567779204124e-07,0.002166488188399316,True
sgd_no_decay_grad_projection,35,5,53,8.370099385501817e-05,9.002283718473336e-08,0.001075528879204668,True
sgd_no_decay_grad_projection,35,6,60,7.132059545256197e-05,9.873641459989813e-08,0.0013844025360271832,True
sgd_no_decay_grad_projection,35,7,53,3.827119871857576e-05,9.846694126736111e-08,0.0025728731263046354,True
sgd_no_decay_grad_projection,36,0,58,6.827425386290997e-05,1.0082173673708894e-07,0.0014767167644602214,True
sgd_no_decay_grad_projection,36,1,60,7.551311136921868e-05,1.0644581749374993e-07,0.0014096335610335711,True
sgd_no_decay_grad_projection,36,2,60,6.279785156948492e-05,9.862352357004056e-08,0.0015704919759941642,True
sgd_no_decay_grad_projection,36,3,49,5.70527627132833e-05,8.935876394389197e-08,0.0015662477700985943,True
sgd_no_decay_grad_projection,36,4,60,7.335167902056128e-05,1.1408555167236045e-07,0.0015553229542988112,True
sgd_no_decay_grad_projection,36,5,53,0.00012311851605772972,9.044729409879437e-08,0.0007346359935149645,True
sgd_no_decay_grad_projection,36,6,60,7.75681110098958e-05,9.754997876143534e-08,0.001257604139559183,True
sgd_no_decay_grad_projection,36,7,53,3.599986303015612e-05,9.856996285861896e-08,0.002738064865357534,True
sgd_no_decay_grad_projection,37,0,58,6.224343815119937e-05,1.009887071745652e-07,0.0016224795504831814,True
sgd_no_decay_grad_projection,37,1,60,7.664591248612851e-05,1.066228421109372e-07,0.0013911092876495491,True
sgd_no_decay_grad_projection,37,2,60,6.657105404883623e-05,9.876936246655532e-08,0.0014836682758610114,True
sgd_no_decay_grad_projection,37,3,49,5.618547584163025e-05,8.98602223742273e-08,0.0015993496438148225,True
sgd_no_decay_grad_projection,37,4,60,6.255785410758108e-05,1.1412595313231577e-07,0.0018243265044182344,True
sgd_no_decay_grad_projection,37,5,53,0.00010911334538832307,9.004605061591064e-08,0.0008252523966724117,True
sgd_no_decay_grad_projection,37,6,60,7.605139398947358e-05,9.870656469956884e-08,0.001297892888266297,True
sgd_no_decay_grad_projection,37,7,53,3.7288660678314045e-05,9.867837036381388e-08,0.0026463371417055235,True
sgd_no_decay_grad_projection,38,0,58,6.888095231261104e-05,1.0094758096101941e-07,0.001465536931564759,True
sgd_no_decay_grad_projection,38,1,60,8.412408351432532e-05,1.0696584951119803e-07,0.0012715246784407268,True
sgd_no_decay_grad_projection,38,2,60,6.743603444192559e-05,9.859687821744956e-08,0.0014620799928601823,True
sgd_no_decay_grad_projection,38,3,49,5.776195757789537e-05,8.96261411753585e-08,0.0015516465054503375,True
sgd_no_decay_grad_projection,38,4,60,9.071966633200645e-05,1.128742397327187e-07,0.0012442091450758218,True
sgd_no_decay_grad_projection,38,5,53,0.00018200400518253446,8.975425203061604e-08,0.0004931443758474206,True
sgd_no_decay_grad_projection,38,6,60,8.297881140606478e-05,9.795954269975482e-08,0.001180536812462203,True
sgd_no_decay_grad_projection,38,7,53,3.6919307603966445e-05,9.901209807594569e-08,0.0026818513623331577,True
sgd_no_decay_grad_projection,39,0,58,7.59003305574879e-05,1.0200535882631812e-07,0.0013439382507711172,True
sgd_no_decay_grad_projection,39,1,60,9.475954720983282e-05,1.0674376937913621e-07,0.0011264698006238473,True
sgd_no_decay_grad_projection,39,2,60,7.088363054208457e-05,9.865733829883538e-08,0.0013918211602951126,True
sgd_no_decay_grad_projection,39,3,49,6.180591299198568e-05,9.040532944482038e-08,0.0014627294316291992,True
sgd_no_decay_grad_projection,39,4,60,8.189873187802732e-05,1.1380525677395781e-07,0.0013895850738429522,True
sgd_no_decay_grad_projection,39,5,53,0.0001688511692918837,9.035137082946676e-08,0.0005350947267542258,True
sgd_no_decay_grad_projection,39,6,60,8.49871794343926e-05,9.777841825098221e-08,0.0011505078501393988,True
sgd_no_decay_grad_projection,39,7,53,4.5213178964331746e-05,9.921391352918363e-08,0.0021943582293360597,True
sgd_no_decay_grad_projection,40,0,58,6.187644612509757e-05,1.0169318187536192e-07,0.0016434877340285165,True
sgd_no_decay_grad_projection,40,1,60,8.951420750236139e-05,1.0544294326564341e-07,0.0011779464403448513,True
sgd_no_decay_grad_projection,40,2,60,7.078613271005452e-05,9.824320557072497e-08,0.001387887717856392,True
sgd_no_decay_grad_projection,40,3,49,6.407310866052285e-05,9.10204960291594e-08,0.0014205724759015336,True
sgd_no_decay_grad_projection,40,4,60,5.573125235969201e-05,1.1360619112110726e-07,0.0020384646723784912,True
sgd_no_decay_grad_projection,40,5,53,8.337369217770174e-05,9.006681978007691e-08,0.0010802786388280717,True
sgd_no_decay_grad_projection,40,6,60,8.165435428963974e-05,9.746719342729193e-08,0.0011936557833511978,True
sgd_no_decay_grad_projection,40,7,53,4.037300459458493e-05,9.872984207959234e-08,0.002445441963647972,True
sgd_no_decay_grad_projection,41,0,58,7.202395499916747e-05,1.0182679233139424e-07,0.0014137906050671705,True
sgd_no_decay_grad_projection,41,1,60,8.630420052213594e-05,1.0797666050166299e-07,0.0012511170788593454,True
sgd_no_decay_grad_projection,41,2,60,7.408202509395778e-05,9.817387791599685e-08,0.0013252050880936156,True
sgd_no_decay_grad_projection,41,3,49,5.823139872518368e-05,8.964542530520703e-08,0.0015394688386038836,True
sgd_no_decay_grad_projection,41,4,60,7.134681072784588e-05,1.1261145260732519e-07,0.001578366991883033,True
sgd_no_decay_grad_projection,41,5,53,0.00013488918193615973,9.142651435922744e-08,0.0006777898150847109,True
sgd_no_decay_grad_projection,41,6,60,8.505851292284206e-05,9.755022745139286e-08,0.0011468602371760485,True
sgd_no_decay_grad_projection,41,7,53,4.446699676918797e-05,9.910354492603801e-08,0.002228698808056449,True
sgd_no_decay_grad_projection,42,0,58,7.53003841964528e-05,1.0134473882317252e-07,0.0013458727808466325,True
sgd_no_decay_grad_projection,42,1,60,9.405599848832935e-05,1.0679100626020954e-07,0.0011353981334647385,True
sgd_no_decay_grad_projection,42,2,60,7.787879440002143e-05,9.825215840919554e-08,0.001261603468627463,True
sgd_no_decay_grad_projection,42,3,49,5.895998401683755e-05,8.994577882504018e-08,0.0015255393772463446,True
sgd_no_decay_grad_projection,42,4,60,8.701082697371021e-05,1.1352269524422809e-07,0.0013046961842327059,True
sgd_no_decay_grad_projection,42,5,53,0.00020543996652122587,9.060510564040669e-08,0.00044102959484281195,True
sgd_no_decay_grad_projection,42,6,60,8.033655467443168e-05,9.811148515836976e-08,0.0012212558073309984,True
sgd_no_decay_grad_projection,42,7,53,4.6791567001491785e-05,9.930089106546802e-08,0.002122196269684789,True
sgd_no_decay_grad_projection,43,0,58,7.125068077584729e-05,1.0123896032609991e-07,0.0014208840926546492,True
sgd_no_decay_grad_projection,43,1,60,8.225841884268448e-05,1.0531422844906047e-07,0.0012802850899697464,True
sgd_no_decay_grad_projection,43,2,60,7.94391889940016e-05,9.801767220096735e-08,0.001233870488966071,True
sgd_no_decay_grad_projection,43,3,49,6.489173392765224e-05,8.978496879308295e-08,0.00138361177880641,True
sgd_no_decay_grad_projection,43,4,60,7.092638406902552e-05,1.1329876059562594e-07,0.001597413437684208,True
sgd_no_decay_grad_projection,43,5,53,0.0001090655496227555,8.997844247460307e-08,0.0008249941614087439,True
sgd_no_decay_grad_projection,43,6,60,8.90276423888281e-05,9.806461065409167e-08,0.0011015074298417024,True
sgd_no_decay_grad_projection,43,7,53,4.389293826534413e-05,9.924050203835577e-08,0.0022609673377857282,True
sgd_no_decay_grad_projection,44,0,58,7.974007894517854e-05,1.0136273687066932e-07,0.0012711642243192684,True
sgd_no_decay_grad_projection,44,1,60,8.558099216315895e-05,1.0620570378705452e-07,0.001240996392558507,True
sgd_no_decay_grad_projection,44,2,60,7.895177259342745e-05,9.789003030391541e-08,0.001239871200462361,True
sgd_no_decay_grad_projection,44,3,49,5.90839481446892e-05,8.962996389527689e-08,0.0015169934507218586,True
sgd_no_decay_grad_projection,44,4,60,8.42083027237095e-05,1.1357939655454174e-07,0.0013487909331032233,True
sgd_no_decay_grad_projection,44,5,53,0.0001628207101020962,9.027426273178207e-08,0.0005544396785933203,True
sgd_no_decay_grad_projection,44,6,60,8.186362538253888e-05,9.749209084475297e-08,0.0011909085286447507,True
sgd_no_decay_grad_projection,44,7,53,3.9590056985616684e-05,9.858563032594247e-08,0.002490161301652027,True
sgd_no_decay_grad_projection,45,0,58,7.393005216727033e-05,1.0087375557077394e-07,0.0013644485733365047,True
sgd_no_decay_grad_projection,45,1,60,9.104475611820817e-05,1.0786406079432709e-07,0.0011847366527023796,True
sgd_no_decay_grad_projection,45,2,60,8.027593867154792e-05,9.840715620157425e-08,0.0012258611559604398,True
sgd_no_decay_grad_projection,45,3,49,6.372323696268722e-05,9.016597601885223e-08,0.0014149622477070045,True
sgd_no_decay_grad_projection,45,4,60,7.073028245940804e-05,1.1377685638080948e-07,0.001608601730630781,True
sgd_no_decay_grad_projection,45,5,53,0.00013036568998359144,9.09375259539047e-08,0.0006975571967424359,True
sgd_no_decay_grad_projection,45,6,60,8.179275027941912e-05,9.804177381056434e-08,0.001198660911596378,True
sgd_no_decay_grad_projection,45,7,53,4.5022919948678464e-05,9.918868215663679e-08,0.00220307079297902,True
sgd_no_decay_grad_projection,46,0,58,6.55433104839176e-05,1.0135016736967373e-07,0.0015463083123980102,True
sgd_no_decay_grad_projection,46,1,60,8.407920540776104e-05,1.0559075036553622e-07,0.0012558485608611732,True
sgd_no_decay_grad_projection,46,2,60,7.51278639654629e-05,9.828360703068029e-08,0.0013082177574973326,True
sgd_no_decay_grad_projection,46,3,49,5.5263142712647095e-05,8.992332567459016e-08,0.0016271844059788983,True
sgd_no_decay_grad_projection,46,4,60,6.271995516726747e-05,1.1387777476556948e-07,0.001815654565540026,True
sgd_no_decay_grad_projection,46,5,53,0.00010437030141474679,9.021181313073612e-08,0.0008643436978102482,True
sgd_no_decay_grad_projection,46,6,60,8.275528671219945e-05,9.787481758394279e-08,0.0011827016773154723,True
sgd_no_decay_grad_projection,46,7,53,4.5915210648672655e-05,9.928771049771967e-08,0.002162414305251056,True
sgd_no_decay_grad_projection,47,0,58,7.560018275398761e-05,1.0149201301601352e-07,0.0013424836816042821,True
sgd_no_decay_grad_projection,47,1,60,8.340575004694983e-05,1.0661292293434599e-07,0.0012782442648868737,True
sgd_no_decay_grad_projection,47,2,60,7.816445577191189e-05,9.812966794697786e-08,0.0012554257011383773,True
sgd_no_decay_grad_projection,47,3,49,6.07920519541949e-05,9.068499906561556e-08,0.0014917245702155205,True
sgd_no_decay_grad_projection,47,4,60,6.334779754979536e-05,1.1336824456975592e-07,0.0017896161692286961,True
sgd_no_decay_grad_projection,47,5,53,0.00010623216803651303,9.074680917819933e-08,0.0008542309735482175,True
sgd_no_decay_grad_projection,47,6,60,8.483545389026403e-05,9.77394236656437e-08,0.0011521058476325866,True
sgd_no_decay_grad_projection,47,7,53,4.373424599179998e-05,9.911975951126806e-08,0.0022664105667545313,True
sgd_no_decay_grad_projection,48,0,58,7.125252886908129e-05,1.0173376097100117e-07,0.0014277915627406608,True
sgd_no_decay_grad_projection,48,1,60,8.482485282002017e-05,1.0657865345820028e-07,0.00125645549221148,True
sgd_no_decay_grad_projection,48,2,60,7.797267608111724e-05,9.857678406888226e-08,0.0012642477821600247,True
sgd_no_decay_grad_projection,48,3,49,5.982007860438898e-05,8.949700713856146e-08,0.001496103110033225,True
sgd_no_decay_grad_projection,48,4,60,7.007503882050514e-05,1.1323370330273974e-07,0.0016158921007078137,True
sgd_no_decay_grad_projection,48,5,53,0.0001413580757798627,9.03092001180994e-08,0.000638868341840404,True
sgd_no_decay_grad_projection,48,6,60,8.997064287541434e-05,9.764707442627696e-08,0.001085321502883679,True
sgd_no_decay_grad_projection,48,7,53,4.275947867427021e-05,9.922500510128884e-08,0.002320538179069466,True
sgd_no_decay_grad_projection,49,0,58,6.199458584887907e-05,1.0064977828960764e-07,0.0016235252689876989,True
sgd_no_decay_grad_projection,49,1,60,8.434880874119699e-05,1.0769301184154756e-07,0.0012767579314038498,True
sgd_no_decay_grad_projection,49,2,60,7.946090772747993e-05,9.830179692471575e-08,0.0012371088941589223,True
sgd_no_decay_grad_projection,49,3,49,5.890393003937788e-05,9.006465262473284e-08,0.0015290092025356287,True
sgd_no_decay_grad_projection,49,4,60,5.778681952506304e-05,1.136281539970696e-07,0.001966333377829419,True
sgd_no_decay_grad_projection,49,5,53,9.523386688670143e-05,9.035735359930186e-08,0.0009487943271063914,True
sgd_no_decay_grad_projection,49,6,60,8.843572140904143e-05,9.727342842325015e-08,0.001099933666774742,True
sgd_no_decay_grad_projection,49,7,53,3.475917401374318e-05,9.811807899495761e-08,0.002822796540946769,True
sgd_no_decay_grad_projection,50,0,58,6.529770325869322e-05,1.024718159214899e-07,0.0015693019698751144,True
sgd_no_decay_grad_projection,50,1,60,8.925195288611576e-05,1.0596070154633708e-07,0.0011872087605111867,True
sgd_no_decay_grad_projection,50,2,60,7.57491507101804e-05,9.844954007576234e-08,0.0012996784498978237,True
sgd_no_decay_grad_projection,50,3,49,5.8542267652228475e-05,8.942513574083932e-08,0.0015275310950464038,True
sgd_no_decay_grad_projection,50,4,60,7.041907520033419e-05,1.1402368471635782e-07,0.0016192158555442212,True
sgd_no_decay_grad_projection,50,5,53,0.00010718197881942615,9.042233273248712e-08,0.0008436337235496611,True
sgd_no_decay_grad_projection,50,6,60,8.068481838563457e-05,9.863595806791636e-08,0.0012224847104941017,True
sgd_no_decay_grad_projection,50,7,53,3.902756725437939e-05,9.845636128602564e-08,0.0025227388148883084,True
sgd_no_decay_grad_projection,51,0,58,6.18000267422758e-05,1.0263646288422024e-07,0.0016607834435324903,True
sgd_no_decay_grad_projection,51,1,60,8.862381218932569e-05,1.0635807257131091e-07,0.0012001071579271793,True
sgd_no_decay_grad_projection,51,2,60,8.373596210731193e-05,9.903601494443137e-08,0.0011827178104766244,True
sgd_no_decay_grad_projection,51,3,49,6.811582716181874e-05,8.898659586975555e-08,0.0013064011445086648,True
sgd_no_decay_grad_projection,51,4,60,6.20627251919359e-05,1.1396957688702969e-07,0.0018363611120556656,True
sgd_no_decay_grad_projection,51,5,53,8.496920781908557e-05,9.043177584544537e-08,0.0010642887829871474,True
sgd_no_decay_grad_projection,51,6,60,9.544810018269345e-05,9.691557067981194e-08,0.0010153745279260157,True
sgd_no_decay_grad_projection,51,7,53,4.33221212006174e-05,9.899328290430276e-08,0.0022850515597061852,True
sgd_no_decay_grad_projection,52,0,58,7.417363667627797e-05,1.0193019761572941e-07,0.001374210579513326,True
sgd_no_decay_grad_projection,52,1,60,9.414940723218024e-05,1.0663360683338396e-07,0.0011325998626610235,True
sgd_no_decay_grad_projection,52,2,60,7.603310223203152e-05,9.740563911009303e-08,0.0012810951410576863,True
sgd_no_decay_grad_projection,52,3,49,5.9065307141281664e-05,8.974048171239701e-08,0.0015193433258274326,True
sgd_no_decay_grad_projection,52,4,60,7.654367800569162e-05,1.1389144560780551e-07,0.0014879275086756255,True
sgd_no_decay_grad_projection,52,5,53,0.00012898011482320726,8.977109189345356e-08,0.0006960072203416423,True
sgd_no_decay_grad_projection,52,6,60,9.509967640042305e-05,9.857786409384062e-08,0.0010365741166373514,True
sgd_no_decay_grad_projection,52,7,53,4.5687094825552776e-05,9.951992296919343e-08,0.002178293918028643,True
sgd_no_decay_grad_projection,53,0,58,6.874158134451136e-05,1.0310881037867148e-07,0.0014999481661903315,True
sgd_no_decay_grad_projection,53,1,60,7.80242116888985e-05,1.0598026989327991e-07,0.0013582997667127897,True
sgd_no_decay_grad_projection,53,2,60,8.044638525461778e-05,9.834039360612223e-08,0.001222433948678177,True
sgd_no_decay_grad_projection,53,3,49,6.523797492263839e-05,8.900280334955823e-08,0.0013642790428553618,True
sgd_no_decay_grad_projection,53,4,60,7.059526978991926e-05,1.1356065954259975e-07,0.001608615680227914,True
sgd_no_decay_grad_projection,53,5,53,0.0001165639259852469,9.042082638188731e-08,0.0007757187726982771,True
sgd_no_decay_grad_projection,53,6,60,8.641645399620757e-05,9.823350666238184e-08,0.0011367453879783992,True
sgd_no_decay_grad_projection,53,7,53,4.00963872380089e-05,9.893422259210638e-08,0.0024674098326472917,True
sgd_no_decay_grad_projection,54,0,58,8.078693645074964e-05,1.0169709696583595e-07,0.0012588309468697689,True
sgd_no_decay_grad_projection,54,1,60,9.093265543924645e-05,1.0665507943485864e-07,0.001172901833194729,True
sgd_no_decay_grad_projection,54,2,60,8.50848009577021e-05,9.831044422980995e-08,0.0011554407128864525,True
sgd_no_decay_grad_projection,54,3,49,7.067787373671308e-05,8.978907573009565e-08,0.0012703986369790403,True
sgd_no_decay_grad_projection,54,4,60,9.748536831466481e-05,1.1362517682300677e-07,0.001165561331118782,True
sgd_no_decay_grad_projection,54,5,53,0.00016729248454794288,9.104062570486349e-08,0.000544200329181988,True
sgd_no_decay_grad_projection,54,6,60,9.631135617382824e-05,9.860674765604927e-08,0.0010238330197972205,True
sgd_no_decay_grad_projection,54,7,53,4.4084066757932305e-05,9.831981628849462e-08,0.0022302800374133657,True
sgd_no_decay_grad_projection,55,0,58,7.081147487042472e-05,1.0113196680094916e-07,0.001428186117544094,True
sgd_no_decay_grad_projection,55,1,60,8.573471859563142e-05,1.0587842780296342e-07,0.0012349539171801107,True
sgd_no_decay_grad_projection,55,2,60,7.585969433421269e-05,9.820278989991493e-08,0.0012945318257246614,True
sgd_no_decay_grad_projection,55,3,49,6.063977343728766e-05,8.95786129717635e-08,0.001477225365744125,True
sgd_no_decay_grad_projection,55,4,60,7.317013660212979e-05,1.1383380638108065e-07,0.0015557413189526005,True
sgd_no_decay_grad_projection,55,5,53,0.00013832644617650658,9.033998793483988e-08,0.0006530926643374621,True
sgd_no_decay_grad_projection,55,6,60,8.326001261593774e-05,9.784753984831696e-08,0.0011752044660918342,True
sgd_no_decay_grad_projection,55,7,53,4.092169183422811e-05,9.910061748996668e-08,0.002421713536911063,True
sgd_no_decay_grad_projection,56,0,58,6.311870674835518e-05,1.0163872588009326e-07,0.001610278941155,True
sgd_no_decay_grad_projection,56,1,60,7.681081478949636e-05,1.0651176296505582e-07,0.001386676627116633,True
sgd_no_decay_grad_projection,56,2,60,7.323930913116783e-05,9.860610816758708e-08,0.001346354955979086,True
sgd_no_decay_grad_projection,56,3,49,5.412177415564656e-05,8.966307518676331e-08,0.001656691321171654,True
sgd_no_decay_grad_projection,56,4,60,6.99988886481151e-05,1.135853864298042e-07,0.0016226741167009752,True
sgd_no_decay_grad_projection,56,5,53,0.00012055389379383996,9.07945931771792e-08,0.0007531452495371274,True
sgd_no_decay_grad_projection,56,6,60,7.418386667268351e-05,9.783691723441734e-08,0.0013188435748065414,True
sgd_no_decay_grad_projection,56,7,53,3.808629116974771e-05,9.947718382363746e-08,0.0026118894267857635,True
sgd_no_decay_grad_projection,57,0,58,6.680990918539464e-05,1.0153942042734343e-07,0.0015198257286318136,True
sgd_no_decay_grad_projection,57,1,60,8.808648271951824e-05,1.0656047777501954e-07,0.0012097256386612674,True
sgd_no_decay_grad_projection,57,2,60,7.796440331730992e-05,9.769640740842078e-08,0.001253089897420404,True
sgd_no_decay_grad_projection,57,3,49,6.488376675406471e-05,8.997634637353258e-08,0.0013867312193487087,True
sgd_no_decay_grad_projection,57,4,60,5.915900328545831e-05,1.1388840448489645e-07,0.0019251237552166001,True
sgd_no_decay_grad_projection,57,5,53,8.500603144057095e-05,9.073557549754696e-08,0.0010674016054211402,True
sgd_no_decay_grad_projection,57,6,60,8.318792970385402e-05,9.789754784605975e-08,0.0011768239336854215,True
sgd_no_decay_grad_projection,57,7,53,4.038161932840012e-05,9.837863501616084e-08,0.0024362230692108163,True
sgd_no_decay_grad_projection,58,0,58,5.9761630836874247e-05,1.0161079444515053e-07,0.0017002680703650803,True
sgd_no_decay_grad_projection,58,1,60,8.85135232238099e-05,1.0555984886195802e-07,0.001192584407723342,True
sgd_no_decay_grad_projection,58,2,60,8.486069418722764e-05,9.786933929945008e-08,0.0011532941025703544,True
sgd_no_decay_grad_projection,58,3,49,6.311450124485418e-05,9.046879512197847e-08,0.0014334074088234536,True
sgd_no_decay_grad_projection,58,4,60,6.109046080382541e-05,1.1301420244080873e-07,0.0018499484060821411,True
sgd_no_decay_grad_projection,58,5,53,0.00010204324644291773,9.029056968756777e-08,0.0008848265019993182,True
sgd_no_decay_grad_projection,58,6,60,8.969954069470987e-05,9.665453859497575e-08,0.0010775365934860297,True
sgd_no_decay_grad_projection,58,7,53,4.312843520892784e-05,9.938764833350433e-08,0.0023044575011261477,True
sgd_no_decay_grad_projection,59,0,58,6.425708852475509e-05,1.017579052131623e-07,0.0015836058863817665,True
sgd_no_decay_grad_projection,59,1,60,8.350503048859537e-05,1.0676756545535682e-07,0.0012785764348815138,True
sgd_no_decay_grad_projection,59,2,60,7.935303437989205e-05,9.809440371100209e-08,0.0012361770818392548,True
sgd_no_decay_grad_projection,59,3,49,5.535951640922576e-05,8.982987509398299e-08,0.0016226636231300073,True
sgd_no_decay_grad_projection,59,4,60,6.608255353057757e-05,1.1393846932605811e-07,0.0017241837900400288,True
sgd_no_decay_grad_projection,59,5,53,0.00010524503886699677,9.004388346056658e-08,0.0008555641536585418,True
sgd_no_decay_grad_projection,59,6,60,8.857683133101091e-05,9.81585372983318e-08,0.001108173940241102,True
sgd_no_decay_grad_projection,59,7,53,4.032630386063829e-05,9.79187220195854e-08,0.002428160039903927,True
sgd_no_decay_grad_projection,60,0,58,6.632616714341566e-05,1.0105451764275131e-07,0.0015235995154166495,True
sgd_no_decay_grad_projection,60,1,60,9.069222141988575e-05,1.0697202412757179e-07,0.0011795060400252846,True
sgd_no_decay_grad_projection,60,2,60,7.557291974080727e-05,9.871464357047444e-08,0.00130621712913593,True
sgd_no_decay_grad_projection,60,3,49,5.6238593970192596e-05,9.000766709732488e-08,0.0016004608071206342,True
sgd_no_decay_grad_projection,60,4,60,8.52613738970831e-05,1.1344308603611353e-07,0.001330533153764502,True
sgd_no_decay_grad_projection,60,5,53,0.00018737639766186476,9.092905628449444e-08,0.00048527486350393025,True
sgd_no_decay_grad_projection,60,6,60,9.038233110914007e-05,9.765560093910608e-08,0.0010804722412028854,True
sgd_no_decay_grad_projection,60,7,53,3.9866779843578115e-05,9.96624933691237e-08,0.002499888159020436,True
sgd_no_decay_grad_projection,61,0,58,7.230079791042954e-05,1.0161774355310627e-07,0.001405485763428372,True
sgd_no_decay_grad_projection,61,1,60,8.964331209426746e-05,1.0637117497935833e-07,0.0011866046814612947,True
sgd_no_decay_grad_projection,61,2,60,7.341203308897093e-05,9.880574225462624e-08,0.0013459066143689696,True
sgd_no_decay_grad_projection,61,3,49,6.038126957719214e-05,9.006973300529353e-08,0.0014916833008697175,True
sgd_no_decay_grad_projection,61,4,60,5.6296288676094264e-05,1.136896088382855e-07,0.0020194867102682756,True
sgd_no_decay_grad_projection,61,5,53,7.929746789159253e-05,8.952861207944807e-08,0.0011290223172424649,True
sgd_no_decay_grad_projection,61,6,60,8.856550994096324e-05,9.789353327960271e-08,0.0011053234181063712,True
sgd_no_decay_grad_projection,61,7,53,4.2138464777963236e-05,9.846526438650471e-08,0.0023367073899970554,True
sgd_no_decay_grad_projection,62,0,58,7.150058081606403e-05,1.0117130244680084e-07,0.0014149717369722255,True
sgd_no_decay_grad_projection,62,1,60,8.749105472816154e-05,1.0714933296185336e-07,0.0012246889932928794,True
sgd_no_decay_grad_projection,62,2,60,7.352412649197504e-05,9.813394541424714e-08,0.0013347175785929347,True
sgd_no_decay_grad_projection,62,3,49,5.7091408962151036e-05,8.98561509643514e-08,0.001573899664133744,True
sgd_no_decay_grad_projection,62,4,60,7.305368490051478e-05,1.1311255576629264e-07,0.0015483483738292197,True
sgd_no_decay_grad_projection,62,5,53,0.00017458175716456026,9.04922856648227e-08,0.0005183375778557857,True
sgd_no_decay_grad_projection,62,6,60,8.56856131576933e-05,9.735038020153297e-08,0.0011361344743631315,True
sgd_no_decay_grad_projection,62,7,53,4.017073297291063e-05,9.909256704077052e-08,0.0024667850756123644,True
sgd_no_decay_grad_projection,63,0,58,6.57117270748131e-05,1.0281172535542282e-07,0.0015645871500802903,True
sgd_no_decay_grad_projection,63,1,60,7.243762229336426e-05,1.062217620528827e-07,0.0014663893874968326,True
sgd_no_decay_grad_projection,63,2,60,8.05786985438317e-05,9.842329262710336e-08,0.0012214554613600445,True
sgd_no_decay_grad_projection,63,3,49,5.993817467242479e-05,8.984861921135234e-08,0.0014990215868830351,True
sgd_no_decay_grad_projection,63,4,60,5.6261385907419026e-05,1.1171298552881126e-07,0.001985606677500515,True
sgd_no_decay_grad_projection,63,5,53,9.82265846687369e-05,9.003886702885211e-08,0.0009166445765762707,True
sgd_no_decay_grad_projection,63,6,60,8.848015568219125e-05,9.871241246628415e-08,0.001115644639066879,True
sgd_no_decay_grad_projection,63,7,53,3.965340511058457e-05,9.911730813882969e-08,0.0024995912800633933,True
